S_final T_final U_final q1 q2 q3
1.622553889635808188e-06 1.051154302165424291e-06 5.593318881943816796e-09 1.003235884951825252e-04 1.888059465030700323e-02 1.898091823880218576e-02
1.634890300339255092e-06 1.043234333955196460e-06 5.551190399211469257e-09 -9.093500101915036327e-05 2.391319148799251337e-01 2.390409798789059903e-01
1.642870221673071280e-06 1.038190452650677958e-06 5.524239757487464230e-09 -3.728508214360867767e-04 2.612137726760010992e-02 2.574852644616402314e-02
1.648140194735878563e-06 1.044786209285023397e-06 5.436697086805134531e-09 -1.483254056433777612e-04 1.420708445115383967e-01 1.419225191058950120e-01
1.648346543619583551e-06 1.045154318341535389e-06 5.432390988001749353e-09 -1.885445507814956234e-04 -1.304294018612033312e-01 -1.306179464119848199e-01
1.646626339881230608e-06 1.046257951733076819e-06 5.438138722346974943e-09 -1.086966734257059641e-04 1.159143250379930379e-01 1.158056283645673284e-01
1.645123423825633169e-06 1.047225560455080814e-06 5.443179445915864842e-09 -4.795431215304235550e-05 6.736637141344914426e-02 6.731841710129610190e-02
1.646017227631551065e-06 1.046668687132397063e-06 5.440296400934720307e-09 5.898857158125742073e-05 -2.844391973251916284e-01 -2.843802087536103640e-01
1.650999859535577627e-06 1.043521656313648295e-06 5.423950299928238114e-09 8.609127934658053483e-05 -7.889422094490505799e-02 -7.880812966555847399e-02
1.660309729720258418e-06 1.037682625377735830e-06 5.393606076638105409e-09 1.802309871556696808e-04 -3.661157960403116363e-02 -3.643134861687549741e-02
1.672546371806330099e-06 1.030102561826446200e-06 5.354216699605778879e-09 2.366214643112936333e-04 1.753040410680561934e-02 1.776702557111691297e-02
1.684978215349985995e-06 1.022514163156200686e-06 5.314783776715692622e-09 2.081710052831593771e-04 8.276559272779948628e-02 8.297376373308264219e-02
1.695054575378385870e-06 1.016447388189671933e-06 5.283260040091642084e-09 9.338478802635441500e-05 -2.215687956399925440e-02 -2.206349477597289999e-02
1.700597301540915794e-06 1.013145999666540160e-06 5.266110509054641047e-09 -8.068634756250997464e-06 1.780988424515346225e-01 1.780907738167783749e-01
1.700211670123925816e-06 1.013408114503096815e-06 5.267483915854654857e-09 -1.792700723070410340e-04 2.147298536321127216e-01 2.145505835598056910e-01
1.693489729340678427e-06 1.017441993977734962e-06 5.288462634130226625e-09 -2.735507242109004589e-04 4.484625563106980906e-02 4.457270490685891207e-02
1.681356715465769770e-06 1.024795346972015382e-06 5.326696536760028370e-09 -3.491310544240372460e-04 2.291707201667136928e-02 2.256794096224733204e-02
1.667351076754290142e-06 1.033414917756802904e-06 5.371512336438394659e-09 -3.640590576978776360e-04 8.783115909551497680e-02 8.746710003781710263e-02
1.655773538717326401e-06 1.039571264243831262e-06 5.416560408392880015e-09 -3.172264912678565696e-04 -2.192035398229208454e-01 -2.195207663141887089e-01
1.649366495894826089e-06 1.043623417182648022e-06 5.437658728775928561e-09 -2.626114779982272052e-04 -2.397943138281011244e-01 -2.400569253060993447e-01
1.648262090499856246e-06 1.044336481794044882e-06 5.441360823910025109e-09 -1.175001801676546498e-04 1.042025712531113868e-02 1.030275694514348403e-02
1.651480927110362824e-06 1.042314776876918157e-06 5.430813816403321754e-09 -7.194246608350357564e-05 4.784931741506071035e-02 4.777737494897720677e-02
1.657073887242950456e-06 1.038810327113632849e-06 5.412542572685108999e-09 6.057750320262803023e-05 -9.817131208627039030e-02 -9.811073458306776574e-02
1.663452618596147192e-06 1.034840294786794798e-06 5.391846657617951610e-09 2.370780749956571953e-04 -9.889964926268035583e-03 -9.652886851272378388e-03
1.669796741123786262e-06 1.030921883635331274e-06 5.371420611563423961e-09 3.740565859593585063e-04 1.442972287453159197e-02 1.480377946049095048e-02
1.674967566034805571e-06 1.027752515090164691e-06 5.354897801486429817e-09 3.175092901589252059e-04 1.209563487864286913e-01 1.212738580765876095e-01
1.677613910412888004e-06 1.026138956615740940e-06 5.346533600282831304e-09 3.421242138953485556e-04 4.036489942956578147e-02 4.070702364346112656e-02
1.677027695202674423e-06 1.026511190804948513e-06 5.348460233390579361e-09 2.138180061852200387e-04 4.007619208286783419e-02 4.029001008905305770e-02
1.673573017330326976e-06 1.028643466507050761e-06 5.359559661854904323e-09 1.474543433764262390e-04 4.163907421081169957e-02 4.178652855418812928e-02
1.668118838584686625e-06 1.032020300768093264e-06 5.377141850831864599e-09 1.000604685073430700e-04 8.889292031985895903e-02 8.899298078836630210e-02
1.660899390570043817e-06 1.036519748349758756e-06 5.400573283272393325e-09 7.179223813926285946e-05 -9.401049091749236197e-02 -9.393869867935310258e-02
1.652733239241479406e-06 1.041654791492706071e-06 5.427316438490138638e-09 1.664575632931430960e-04 1.196295233992614726e-01 1.197959809625546157e-01
1.645462032972684440e-06 1.045543403509145562e-06 5.456591550503631554e-09 2.725424299974861519e-04 -5.511988345365281816e-02 -5.484734102365533548e-02
1.641353889441720048e-06 1.048162720345920689e-06 5.470369775108212111e-09 4.120227465852152604e-04 -2.217078352769910055e-01 -2.212958125304057833e-01
1.641929344934715722e-06 1.047810586342947565e-06 5.468501453632915970e-09 5.185800929187814323e-04 -5.076672263032477872e-02 -5.024814253740599729e-02
1.648105868953227849e-06 1.043887567221469232e-06 5.448107899711781189e-09 5.711388566076516793e-04 -1.008862122437541586e-01 -1.003150733871465139e-01
1.659553875856065106e-06 1.036700948282347855e-06 5.410577438898029900e-09 6.956612919062493683e-04 -1.008999087999633559e-01 -1.002042475080571066e-01
1.674718711026342552e-06 1.027328443062872336e-06 5.361632474701654343e-09 7.394530449253353122e-04 -1.146693017217081945e-02 -1.072747712724548413e-02
1.691871840479968863e-06 1.016928007682670662e-06 5.307320493626927812e-09 8.308330354450943478e-04 -4.358968418522657373e-02 -4.275885114978147938e-02
1.708441639126085070e-06 1.007080160370839588e-06 5.255892654356382007e-09 8.354802043062103944e-04 1.203487202131796607e-01 1.211842004174858711e-01
1.721023880131787243e-06 9.997323218636627134e-07 5.217513873420491282e-09 8.348339358371162366e-04 1.097046032429052076e-01 1.105394371787423169e-01
1.726691652223044020e-06 9.964643994233102607e-07 5.200438253742575522e-09 7.576436198810203304e-04 2.203314444956241402e-01 2.210890881155051502e-01
1.724001437711460193e-06 9.980305242147444438e-07 5.208614960592960324e-09 6.663178558286957098e-04 1.479776350347012936e-01 1.486439528905299789e-01
1.714117735068897754e-06 1.003799508717010998e-06 5.238695474477606408e-09 5.654820219430332917e-04 1.231318725396945979e-01 1.236973545616376347e-01
1.700302226386548647e-06 1.011969932621342282e-06 5.281309477426161344e-09 5.231109172723208411e-04 -5.718905697320764148e-02 -5.666594605593532064e-02
1.686834004023020652e-06 1.020064250645624925e-06 5.323525329064001089e-09 4.812584742666312088e-04 -7.474969622369265210e-02 -7.426843774942601395e-02
1.677329060682864598e-06 1.025859231144119498e-06 5.353741103276797932e-09 5.937984611628331633e-04 -1.456957160737690771e-01 -1.451019176126062404e-01
1.674124498479628088e-06 1.029360161821252919e-06 5.357285306748094321e-09 7.468068783090010820e-04 -1.389618541062187518e-01 -1.382150472279097542e-01
1.667214276183943592e-06 1.013453542723204297e-06 5.473219510448871974e-09 4.987102874744880898e-05 -4.400827377069660429e-02 -4.395840274194915548e-02
1.673177125898213488e-06 1.009851134163876143e-06 5.453787918690527886e-09 9.729666594936875468e-05 -5.130884099596322301e-02 -5.121154433001385425e-02
1.681951667925678112e-06 1.004591402530394695e-06 5.425413201820990938e-09 1.285034838925218359e-04 -3.227691410133992633e-02 -3.214841061744740103e-02
1.692083888221554454e-06 9.985842326276988855e-07 5.393003257372708870e-09 1.597200107826511617e-04 -4.999382269682328683e-03 -4.839662258899677522e-03
1.702436281362723436e-06 9.925202373558309798e-07 5.360285757353303734e-09 1.497400372771802435e-04 4.149877211110997166e-02 4.164851214838714843e-02
1.711384701634386513e-06 9.873387934901005305e-07 5.332334919927048385e-09 2.768920337549787836e-05 1.708018220715423752e-02 1.710787141052973540e-02
1.717385013150898724e-06 9.838973239258147863e-07 5.313780811163417038e-09 -1.622618264978357983e-04 1.197284017378752452e-01 1.195661399113774059e-01
1.719738509795919654e-06 9.825608195232742816e-07 5.306573075813591644e-09 -2.909966731832192011e-04 9.985600178751496969e-02 9.956500511433175049e-02
1.717851592054555749e-06 9.836573169314202587e-07 5.312419189597788860e-09 -4.446853660216645854e-04 2.371655636933311939e-03 1.926970270911647354e-03
1.711297547691294214e-06 9.874326828007788434e-07 5.332841247180424546e-09 -5.580929860391110886e-04 1.147520842614895287e-01 1.141939912754504211e-01
1.699278946187952847e-06 9.944244243502464701e-07 5.370636806267856648e-09 -7.801741514245653930e-04 1.716608406046038482e-01 1.708806664531792863e-01
1.680930961192298128e-06 1.005286657669619905e-06 5.429338021804004876e-09 -7.255218178728733980e-04 5.610480186915012268e-02 5.537928005127724929e-02
1.657132976568294692e-06 1.019731444944085648e-06 5.507387445149346256e-09 -8.027678843509564177e-04 2.451054223990905001e-01 2.443026545147395368e-01
1.631130843021763568e-06 1.035997939777382434e-06 5.595244596785878085e-09 -6.738449198334661716e-04 -1.834161090300483465e-01 -1.840899539498818127e-01
1.607941181775785916e-06 1.050957699561997202e-06 5.675950583307452860e-09 -7.515984083647543612e-04 -1.137812071789792157e-01 -1.145328055873439665e-01
1.592400576096103687e-06 1.061223674878739094e-06 5.731421855124134722e-09 -6.817522212383825275e-04 -2.470826359971720620e-01 -2.477643882184104585e-01
1.591240531854904921e-06 1.077193579530361142e-06 5.629677102722981226e-09 -6.129287665483304504e-05 -3.001275984611950776e-01 -3.001888913378499280e-01
1.598427998258348375e-06 1.072361224006313408e-06 5.604425708798803024e-09 -1.149667633473447359e-05 -1.933496776001479844e-01 -1.933611742764827224e-01
1.614031812240514280e-06 1.062004403911407389e-06 5.550309872930055788e-09 2.541595323845256826e-04 -1.208720074800435640e-01 -1.206178479476590348e-01
1.631856820634164523e-06 1.050414927449153169e-06 5.489745556864497919e-09 3.622409323789967106e-04 1.330069006243235208e-01 1.333691415567025140e-01
1.644894859607120822e-06 1.042101823160813112e-06 5.446285499852769741e-09 2.577560287593608224e-04 3.865055163275492589e-01 3.867632723563086405e-01
1.649088952149871854e-06 1.039461863963724653e-06 5.432496882118480030e-09 1.396943833249300604e-04 1.423265062146210624e-01 1.424662005979459856e-01
1.644756549953940728e-06 1.042210909747209296e-06 5.446867584212913788e-09 -7.260818794702778023e-05 9.157948794987547103e-02 9.150687976192845019e-02
1.636033301449844881e-06 1.047779007359790718e-06 5.475971279980509947e-09 -2.071899409750513343e-04 -7.554484456169241469e-02 -7.575203450266745908e-02
1.628019892474179494e-06 1.052948113025526873e-06 5.502981732535463269e-09 -2.985722256038311762e-04 -4.776096209596225606e-02 -4.805953432156608723e-02
1.621831818066921203e-06 1.056979671992788951e-06 5.524017786014209948e-09 -2.451121442886075585e-04 -1.576278592401116896e-01 -1.578729713844002902e-01
1.615335390243066762e-06 1.061241412541280502e-06 5.546300133583131064e-09 -2.729054336994204966e-04 1.575844249497713179e-01 1.573115195160718904e-01
1.607671224853521526e-06 1.066311908120475677e-06 5.572803426868892465e-09 -2.016759329533067413e-04 2.567837694254002656e-01 2.565820934924469832e-01
1.600736572891487438e-06 1.070978589345652694e-06 5.596707748676587852e-09 -2.488262740855534672e-04 -2.548111961665071590e-01 -2.550600224405927263e-01
1.597786399744017306e-06 1.072967448417613725e-06 5.607104392270660947e-09 -1.729387403871518458e-04 -3.368612433037707632e-01 -3.370341820441579150e-01
1.601827999078722698e-06 1.070271572918565885e-06 5.593019694425167969e-09 -1.477699248429789614e-04 -4.641410963953340740e-02 -4.656187956437638636e-02
1.613356109930944487e-06 1.064247323333462413e-06 5.545817117647759496e-09 8.245940562117901051e-05 -3.185451691021867759e-02 -3.177205750459749511e-02
1.627483308165936396e-06 1.055017060691401981e-06 5.497754169560780877e-09 5.826899109721145331e-05 -3.617292076062383899e-02 -3.611465176952662753e-02
1.640729980931459615e-06 1.046508112797869089e-06 5.453438671728302702e-09 9.428443704071962084e-05 1.786408468611249134e-01 1.787351312981656226e-01
1.650120833288185768e-06 1.040561277581187708e-06 5.422473984634712554e-09 6.430726380233023343e-05 -5.839983075982324578e-02 -5.833552349602091902e-02
1.655081870094248008e-06 1.037450996783171033e-06 5.406291177389079086e-09 7.405551785962666278e-06 3.978089188910409746e-01 3.978163244428269407e-01
1.656364884241893788e-06 1.036655054581809115e-06 5.402179098637915780e-09 -1.381265329376234197e-04 -2.119143067740267838e-01 -2.120524333069644107e-01
1.655146390232477273e-06 1.037439179738224727e-06 5.406129771414467508e-09 -2.648317706308751796e-04 -1.378858745091982030e-02 -1.405341922155069548e-02
1.652839503506838383e-06 1.038915241580428516e-06 5.413611058184138015e-09 -3.083587186494055055e-04 1.409286963641775969e-01 1.406203376455281984e-01
1.650953310384659247e-06 1.040128852410750895e-06 5.419736175697112006e-09 -3.932447548343695476e-04 -6.873541976204933235e-03 -7.266786731039302782e-03
1.649367357634657117e-06 1.041154356445767289e-06 5.424895497875653326e-09 -3.297692451789610568e-04 -1.930449926853565756e-01 -1.933747619305355436e-01
1.648823427776057046e-06 1.041505528298634850e-06 5.426761000330904807e-09 -2.886844122399027934e-04 1.340104072475636343e-01 1.337217228353237419e-01
1.651441975046672456e-06 1.039866339107618038e-06 5.418203199454600480e-09 -1.185747082739739555e-04 -1.057852079939092249e-01 -1.059037827021832023e-01
1.658424764873301259e-06 1.035496561725905535e-06 5.395461385010334552e-09 -5.822280753419589727e-06 -2.397101377395145505e-01 -2.397159600202679597e-01
1.670714170242357192e-06 1.027887499163764511e-06 5.355848114752757624e-09 2.411911277888471872e-04 1.945185960362039168e-02 1.969305073140923887e-02
1.688189844984367052e-06 1.017255077931442084e-06 5.300479582737688729e-09 4.344900974221632683e-04 -2.041837317929005025e-01 -2.037492416954783392e-01
1.708667543265207228e-06 1.005071921389503673e-06 5.237028003813138679e-09 5.484922051654447794e-04 9.299244194471256719e-02 9.354093414987801891e-02
1.728216716621724193e-06 9.937110390410178147e-07 5.177859633239175122e-09 6.844182735654819050e-04 1.311840286332781602e-01 1.318684469068436282e-01
1.742921535361930351e-06 9.853350872713036204e-07 5.134245998984680977e-09 3.973114836132857208e-04 6.550998671048091637e-02 6.590729819409420209e-02
1.749863760099486568e-06 9.814333754318708470e-07 5.113948333727944110e-09 1.190142267303226364e-04 3.035224083729346489e-01 3.036414225996649785e-01
1.747451820471241835e-06 9.827966007134432393e-07 5.121072567634867755e-09 5.748365198076504923e-06 1.188404453959712725e-01 1.188461937611693525e-01
1.735284545559749316e-06 9.896945093125963592e-07 5.157052545579314036e-09 -2.261389646402850451e-04 1.149307093466411800e-01 1.147045703820008949e-01
1.714563492340736139e-06 1.001661536535145567e-06 5.219451398921176399e-09 -2.880138268472158536e-04 2.822749326679758752e-01 2.819869188411286420e-01
1.689999679624209197e-06 1.016226721633975738e-06 5.295390539824501410e-09 -2.476943797567882077e-04 -7.583672591502654825e-02 -7.608442029478333646e-02
1.668041515277097183e-06 1.029611213892185493e-06 5.365175165606917868e-09 -1.636127789344486716e-04 -2.133352127343677296e-01 -2.134988255133021817e-01
1.652882146254010481e-06 1.039061683194958985e-06 5.414457766912352867e-09 -1.249185312018202820e-05 -3.711435509726825899e-01 -3.711560428258027788e-01
1.644816041586850015e-06 1.044165771860040115e-06 5.441082080915314797e-09 1.943786118837470545e-05 2.127595051807240623e-02 2.129538837926078093e-02
1.643240517482228045e-06 1.045174611635314394e-06 5.446375245801120472e-09 1.230714972500455973e-04 1.349764930865458012e-01 1.350995645837958503e-01
1.649882340884892957e-06 1.040975777131529157e-06 5.424521594814132900e-09 2.569052249905591501e-04 -2.494246028434972118e-01 -2.491676976185066561e-01
1.665601719389090911e-06 1.031159331074147926e-06 5.373401522251685533e-09 2.356750914855910983e-04 -6.965334023758060766e-01 -6.962977272843204890e-01
1.687091022805034251e-06 1.018033155095090170e-06 5.305031434853801321e-09 2.631413315058485358e-04 2.212117985701773648e-01 2.214749399016832099e-01
1.706802328812881940e-06 1.006284413789838850e-06 5.243837957542916208e-09 2.813874236853863842e-05 5.735081385489717576e-01 5.735362772913402685e-01
1.715834613388864605e-06 1.000994843012146728e-06 5.216306763681570175e-09 1.245938987809724896e-04 2.909629109007809689e-01 2.910875047995619136e-01
1.709308153904078202e-06 1.004824205595684100e-06 5.236296691287800419e-09 -3.442901887722865650e-05 8.246537101379303181e-02 8.243094199491579621e-02
1.690956660061576440e-06 1.015736084419719752e-06 5.293199579972082729e-09 -2.878152264892547274e-04 1.593352364341065197e-01 1.590474212076172789e-01
1.666624799127969865e-06 1.030572012820208726e-06 5.370553615879158474e-09 -3.955820019075385885e-04 1.078579197804323542e-01 1.074623377785248191e-01
1.639303791217039073e-06 1.047754842800582968e-06 5.460137506426380816e-09 -5.877321474168327453e-04 -1.784439314388404085e-01 -1.790316635862572447e-01
1.612729031155414870e-06 1.065029029319376234e-06 5.550178048147632164e-09 -5.094173571335396111e-04 2.806283358031311792e-01 2.801189184459976222e-01
1.590407751626379071e-06 1.079985225470459583e-06 5.628150402851925162e-09 -3.086527748540623950e-04 -5.087195666275210471e-01 -5.090282194023750817e-01
1.575309731685047233e-06 1.090344312201826755e-06 5.682170265747384438e-09 -8.863167337237742860e-05 -9.952587236158905171e-02 -9.961450403496142914e-02
1.571742743575085464e-06 1.092831368793523347e-06 5.695116849017248949e-09 -2.327533744134260840e-04 -1.039935021740703291e-01 -1.042262555484837483e-01
1.584093586040838877e-06 1.084318675580930369e-06 5.650792383038590841e-09 1.606422738963109165e-06 -6.219016600611002588e-01 -6.219000536383613165e-01
1.610231134428053735e-06 1.066725461359613578e-06 5.559145877055013710e-09 1.629366458274356111e-05 -4.290320843528601102e-01 -4.290157906882773875e-01
1.642209528374357614e-06 1.045961465743318525e-06 5.450969668687486284e-09 1.196308730834760858e-04 3.859274985075487052e-01 3.860471293806321813e-01
1.669587214614236174e-06 1.028818330592981086e-06 5.361659363332545990e-09 -1.206931736233707309e-04 6.506021316794861065e-01 6.504814385058627080e-01
1.682346323617692188e-06 1.021023466779960266e-06 5.321069919097957645e-09 -2.990024069785095218e-04 1.068918383853993959e-01 1.065928359784208829e-01
1.678865120449129510e-06 1.023157793246770025e-06 5.332112228799707901e-09 -7.699067764940677183e-04 3.296822944337343131e-01 3.289123876572402350e-01
1.664911685564894182e-06 1.031740279452772680e-06 5.376874349222066831e-09 -9.272340524624257674e-04 -5.833168077041328559e-02 -5.925891482287570788e-02
1.646715753234344282e-06 1.043148395081150542e-06 5.436363021648411566e-09 -1.063894939172770060e-03 -1.398523891284497722e-02 -1.504913385201774728e-02
1.628279182215121610e-06 1.054970171092914605e-06 5.497974860987877742e-09 -7.462711922334927528e-04 8.029938034837691418e-02 7.955310915614341449e-02
1.613505813953832478e-06 1.063632108151785630e-06 5.555319694558097151e-09 -8.014375863004546963e-04 -2.277022185570043433e-01 -2.285036561433048119e-01
1.605999199502712692e-06 1.068612065196025511e-06 5.581360524129639742e-09 -6.057372768072492863e-04 -2.402272941236969217e-01 -2.408330314005041606e-01
1.606534395956674938e-06 1.068266206981870876e-06 5.579561664220365716e-09 -4.220856684785494195e-04 -2.208295272903342266e-01 -2.212516129588127656e-01
1.615252037913845204e-06 1.067867173374020111e-06 5.507953060605196121e-09 5.091493461363907902e-05 4.124085030482227410e-02 4.129176523943590971e-02
1.629307831281165112e-06 1.058665967093287151e-06 5.460489999643866104e-09 1.520933061667575914e-04 -9.040957643174252212e-02 -9.025748312557577147e-02
1.647980166303299189e-06 1.046682039014185298e-06 5.398672599548116952e-09 1.563292754845208021e-04 -1.134094348669343333e-01 -1.132531055914498125e-01
1.670101145579493068e-06 1.032829849964235466e-06 5.327216872390790663e-09 4.812547386518969961e-04 -1.192521658561460640e-01 -1.187709111174941601e-01
1.693091645355963916e-06 1.018816643046775501e-06 5.254928812741758840e-09 3.871623942326499201e-04 1.246392265573845748e-01 1.250263889516172178e-01
1.712085914265901034e-06 1.007525014960001085e-06 5.196679256582908101e-09 3.688453170605232589e-04 2.223047558304198645e-01 2.226736011474803878e-01
1.721754841408063158e-06 1.001877752468669755e-06 5.167546164225581293e-09 2.519356194633226576e-04 2.776027561954546030e-01 2.778546918149179534e-01
1.719943139877275768e-06 1.002943503490801497e-06 5.173039941322928045e-09 -5.527212284562807443e-05 2.322858297498040514e-01 2.322305576269584337e-01
1.708861283233210100e-06 1.009457796683924087e-06 5.206637751620772966e-09 8.515526544669582698e-08 8.435449609281597816e-02 8.435458124808142832e-02
1.693802242642559266e-06 1.018442731032965635e-06 5.252979853654944835e-09 -1.861709200040063961e-04 -1.004805686340581872e-01 -1.006667395540621901e-01
1.680080718754324507e-06 1.026770960051697561e-06 5.295933710955987643e-09 -3.064330833789409569e-04 -9.579734371017956107e-02 -9.610377679355849856e-02
1.670137741228252837e-06 1.032894412540709567e-06 5.327514383048866153e-09 -3.761074560415765544e-04 -1.766746411874429157e-01 -1.770507486434844957e-01
1.664020459762248408e-06 1.036702339988682558e-06 5.347151684125201543e-09 -2.116123926294496971e-04 7.891051314588004573e-02 7.869890075325058909e-02
1.661513702338921641e-06 1.038277322554085097e-06 5.355271135062359953e-09 -4.425811072094124055e-05 -1.590652803435865792e-02 -1.595078614507959916e-02
1.663511601547849352e-06 1.037038521712419357e-06 5.348899472966638933e-09 1.475599036531577424e-04 -2.394513385887204748e-01 -2.393037786850673032e-01
1.670641434697045326e-06 1.032623561903529931e-06 5.326123907343050019e-09 3.029974019737348423e-04 -1.335746812326874533e-01 -1.332716838307137219e-01
1.682115536845013393e-06 1.025590745838921511e-06 5.289844533328740347e-09 3.183138464190674033e-04 -4.722698457863216959e-02 -4.690867073221310218e-02
1.695284157936376198e-06 1.017635151218302557e-06 5.248804935305746294e-09 3.356009481342916989e-04 2.026415605586269209e-01 2.029771615067612056e-01
1.706290550263366364e-06 1.011081770507162764e-06 5.214998183662628824e-09 3.298939410981277520e-04 -1.701422959435561211e-02 -1.668433565325748436e-02
1.710978948036743529e-06 1.008321840917511776e-06 5.200758730167649727e-09 1.841526585786221193e-04 1.904360797310840070e-01 1.906202323896626361e-01
1.706046427327127317e-06 1.011247640229569614e-06 5.215846012334013085e-09 -6.102586094646617054e-05 1.988058960682277387e-01 1.987448702072812656e-01
1.691912285156268094e-06 1.019705788921213536e-06 5.259470592254727029e-09 -7.593206016326403685e-05 4.430933743013714121e-01 4.430174422412081481e-01
1.673419707845754094e-06 1.030984510130602408e-06 5.317644263035572322e-09 5.236241336628241760e-05 -2.851369853932101961e-01 -2.850846229798439380e-01
1.658161339505766450e-06 1.040482180436445773e-06 5.366629784501046184e-09 2.423400753162989474e-04 -2.840057779325046994e-01 -2.837634378571883831e-01
1.651543320609897607e-06 1.044662194470369681e-06 5.388188519806289402e-09 1.899194473064906574e-04 -3.406260435298040790e-01 -3.404361240824975710e-01
1.649216813723360764e-06 1.036633249968005100e-06 5.437010982108064670e-09 7.203249144509954460e-05 7.074047848122866355e-02 7.081251097267377004e-02
1.656174821426591367e-06 1.032287678622737387e-06 5.414227062283386545e-09 1.014818062426842138e-04 9.640778695541563081e-02 9.650926876165831503e-02
1.666786392493652336e-06 1.025724932923942480e-06 5.379816608769608682e-09 1.127397802703766772e-04 -6.237479480261853837e-02 -6.226205502234816169e-02
1.682071476699339869e-06 1.016413517435190421e-06 5.330988347757275446e-09 1.949209636634176290e-04 -4.203771167872485393e-01 -4.201821958235851251e-01
1.701600549600429386e-06 1.004757928583706663e-06 5.269862601430426310e-09 2.598447929181256499e-04 1.499539294669993694e-02 1.525523773961806259e-02
1.722288067150949134e-06 9.926989774245509490e-07 5.206619249642069980e-09 1.535683375057800282e-04 2.511385942540762528e-01 2.512921625915820467e-01
1.738995224222605163e-06 9.831712991026408411e-07 5.156653429286899330e-09 6.147050794247377326e-05 2.521301996088904929e-01 2.521916701168329666e-01
1.747191787257208265e-06 9.785679176499997643e-07 5.132518475362157358e-09 -6.322254864904452987e-05 -4.311611420065730726e-02 -4.317933674930635179e-02
1.746348998135154042e-06 9.790556059302610005e-07 5.135015203475269514e-09 -1.522721924298794938e-04 2.914963009373732206e-01 2.913440287449433619e-01
1.738651244983072719e-06 9.833989060245847409e-07 5.157807094420087228e-09 -3.793362132102837125e-04 6.482115433790980319e-02 6.444181812469951254e-02
1.726322577688212093e-06 9.904303380945227531e-07 5.194699616971721787e-09 -3.669546507631543664e-04 2.412324500357598822e-02 2.375629035281283385e-02
1.711954206900001290e-06 9.987513810539526106e-07 5.238356772615238603e-09 -4.219105236029710437e-04 -2.986515277520496170e-02 -3.028706329880793274e-02
1.699196959093749873e-06 1.006258441483289387e-06 5.277743868756012267e-09 -2.814814570632866164e-04 -6.997732833582404055e-02 -7.025880979288733064e-02
1.691244160644728549e-06 1.010999109021389896e-06 5.302620155277107164e-09 -2.656283272275405949e-04 -1.767499895861117665e-01 -1.770156179133393071e-01
1.690215493361244848e-06 1.011623429345929261e-06 5.305905882436632323e-09 -1.561994010612910433e-04 -1.324662657068618188e-01 -1.326224651079231098e-01
1.697664506432651151e-06 1.007193714175868532e-06 5.282682819449557987e-09 9.268669833125894875e-05 -2.104582592621007109e-01 -2.103655725637694485e-01
1.712697535887398285e-06 9.983625517895736634e-07 5.236371934596268259e-09 2.628375198524025846e-04 -1.134131581426700563e-01 -1.131503206228176572e-01
1.731418272420890308e-06 9.875775604750205199e-07 5.179810658449478652e-09 2.863940031472868297e-04 -7.428682899890404201e-03 -7.142288896743117371e-03
1.748909270690342500e-06 9.777103016710624527e-07 5.128062670683253124e-09 3.726953829895594816e-04 2.926635422230869921e-01 2.930362376060765550e-01
1.761759138294655675e-06 9.705882848607425263e-07 5.090715463036979572e-09 3.650993447569909900e-04 7.663146185156399781e-02 7.699656119632099227e-02
1.769005839180781637e-06 9.666210862283080212e-07 5.069917223070268434e-09 3.890613502231451970e-05 4.899272641999274924e-02 4.903163255501506723e-02
1.769444242725893819e-06 9.663983910465622064e-07 5.068474000506904558e-09 -7.156647945652863663e-05 -4.939984449681134038e-04 -5.655649244246420404e-04
1.761839521687141623e-06 9.705781733326929320e-07 5.090407547382851462e-09 -3.235994820671717065e-04 3.396780865577593289e-01 3.393544870756921572e-01
1.746711043148604599e-06 9.789924556938094701e-07 5.134553442714363647e-09 -5.340256037585713877e-04 3.219146994743891099e-01 3.213806738706305177e-01
1.726886514808877217e-06 9.902389256015976563e-07 5.193556034844381085e-09 -5.910205793941657182e-04 -2.972542634426407204e-01 -2.978452840220348619e-01
1.706717547835807135e-06 1.001948941156941089e-06 5.254989216830761817e-09 -3.886275813367000287e-04 -1.067712781286562773e-01 -1.071599057099929808e-01
1.690469695466170751e-06 1.011587624281797252e-06 5.305556172623938631e-09 -4.039639688461008071e-04 -1.413232797242258698e-02 -1.453629194126868779e-02
1.679295302450402848e-06 1.018327838896185455e-06 5.340919473563105423e-09 -3.940447717468119337e-04 -4.246036842093126040e-02 -4.285441319267807581e-02
1.672034128556891304e-06 1.022759261577290541e-06 5.364172367102611418e-09 -3.386995450883681369e-04 -1.648935012789412013e-01 -1.652322008240295625e-01
1.669608244868881648e-06 1.023960862143312226e-06 5.374358527264854829e-09 -2.299548450604878280e-04 6.908278563324898869e-02 6.885283078818850433e-02
1.672773998650676747e-06 1.022032910027600431e-06 5.364240371678568119e-09 -5.733836327782848574e-05 -4.007217097359276892e-01 -4.007790480992055038e-01
1.679038539453435239e-06 1.018229622858002379e-06 5.344278749387507591e-09 -7.180181571270552454e-05 1.128929849872370994e-01 1.128211831715243973e-01
1.684131144813003399e-06 1.015160521120521012e-06 5.328170690398242579e-09 1.725600295609738821e-05 2.504996855543435430e-01 2.505169415572996439e-01
1.684502861461364478e-06 1.015455925754348647e-06 5.323460156740013406e-09 1.783739524811867039e-05 1.534949641073595217e-01 1.535128015026076542e-01
