S T U q1 q2 q3 WinSize
6.537720547033144603e-06 9.999999999999999547e-07 1.000000000000000021e-08 -4.259228274869243658e-02 -4.403139242743492332e-03 -4.699542199143592891e-02 6.000000000000000000e+00
6.606547180222597528e-06 9.999999999999999547e-07 1.000000000000000021e-08 -4.297364584479727856e-02 1.669622587771932842e-01 1.239886129323960057e-01 6.000000000000000000e+00
6.693391675040745380e-06 9.999999999999999547e-07 1.000000000000000021e-08 -4.363631331065882801e-02 4.779427501020627744e-02 4.157961699547449430e-03 6.000000000000000000e+00
6.790935527401537961e-06 9.999999999999999547e-07 1.000000000000000021e-08 -4.411473732307282652e-02 -1.897700043250871715e-02 -6.309173775558155062e-02 6.000000000000000000e+00
6.868064230264154415e-06 9.999999999999999547e-07 1.000000000000000021e-08 -4.471476675560370762e-02 -1.082307847398364942e-01 -1.529455514954402018e-01 6.000000000000000000e+00
6.922989677483462869e-06 9.999999999999999547e-07 1.000000000000000021e-08 -4.526361717346162605e-02 1.024535473920806794e-01 5.718993021861905335e-02 6.000000000000000000e+00
6.933810213405600132e-06 9.999999999999999547e-07 1.000000000000000021e-08 -4.595170767534607209e-02 5.257248490696593279e-01 4.797731413943132628e-01 6.000000000000000000e+00
6.892257338511005761e-06 9.999999999999999547e-07 1.000000000000000021e-08 -4.558244433119010286e-02 4.652476736860151618e-01 4.196652293548250867e-01 6.000000000000000000e+00
6.833364970199761142e-06 9.999999999999999547e-07 1.000000000000000021e-08 -4.587731433485021243e-02 -1.922270004307335967e-01 -2.381043147655838021e-01 6.000000000000000000e+00
6.772154217575902339e-06 9.999999999999999547e-07 1.000000000000000021e-08 -4.640197537068165706e-02 1.871863682663938988e-01 1.407843928957122348e-01 6.000000000000000000e+00
6.740630612114914391e-06 9.999999999999999547e-07 1.000000000000000021e-08 -4.643067533363149507e-02 -2.253589031314291447e-01 -2.717895784650606328e-01 6.000000000000000000e+00
6.760096644888067438e-06 9.999999999999999547e-07 1.000000000000000021e-08 -4.605325423732338497e-02 -3.540779087743590736e-01 -4.001311630116824447e-01 6.000000000000000000e+00
6.841581035962522275e-06 9.999999999999999547e-07 1.000000000000000021e-08 -4.576017612866432882e-02 -6.188582241176927567e-01 -6.646184002463570994e-01 6.000000000000000000e+00
6.990216644075475960e-06 9.999999999999999547e-07 1.000000000000000021e-08 -4.544779598036609997e-02 -7.657681115949408479e-01 -8.112159075753069271e-01 6.000000000000000000e+00
7.195308338305772886e-06 9.999999999999999547e-07 1.000000000000000021e-08 -4.589499665398198008e-02 -1.520518424831198701e-01 -1.979468391371018432e-01 6.000000000000000000e+00
7.445340631755288482e-06 9.999999999999999547e-07 1.000000000000000021e-08 -4.724220088502145698e-02 -4.928042579289559910e-02 -9.652262667791705608e-02 6.000000000000000000e+00
7.665221895673165263e-06 9.999999999999999547e-07 1.000000000000000021e-08 -4.896099212458346339e-02 4.660086418403324160e-01 4.170476497157489248e-01 6.000000000000000000e+00
7.829802474680314266e-06 9.999999999999999547e-07 1.000000000000000021e-08 -5.122650012721231133e-02 6.348974515650116501e-01 5.836709514377993457e-01 6.000000000000000000e+00
7.900240114308301157e-06 9.999999999999999547e-07 1.000000000000000021e-08 -5.259419815442534923e-02 6.463975235243708539e-01 5.938033253699455116e-01 6.000000000000000000e+00
7.886991716605925928e-06 9.999999999999999547e-07 1.000000000000000021e-08 -5.369533815292551471e-02 6.540225169157416474e-01 6.003271787628161604e-01 6.000000000000000000e+00
7.775352328346284850e-06 9.999999999999999547e-07 1.000000000000000021e-08 -5.418786385287879120e-02 2.715904194775937697e-01 2.174025556247149715e-01 6.000000000000000000e+00
7.583153172565228100e-06 9.999999999999999547e-07 1.000000000000000021e-08 -5.185240605961188159e-02 3.769366090309951289e-01 3.250842029713832404e-01 6.000000000000000000e+00
7.366182507493727091e-06 9.999999999999999547e-07 1.000000000000000021e-08 -5.060381271744928550e-02 -1.686058737509661398e-01 -2.192096864684154323e-01 6.000000000000000000e+00
7.153932899229593612e-06 9.999999999999999547e-07 1.000000000000000021e-08 -4.856649635617647093e-02 -5.997234353492011394e-01 -6.482899317053776311e-01 6.000000000000000000e+00
6.989526625619501342e-06 9.999999999999999547e-07 1.000000000000000021e-08 -4.618368868278049932e-02 -7.962116879136100778e-01 -8.423953765963905216e-01 6.000000000000000000e+00
6.898316059354903844e-06 9.999999999999999547e-07 1.000000000000000021e-08 -4.530443551518537754e-02 -5.064070981162949181e-02 -9.594514532681486241e-02 6.000000000000000000e+00
6.885709440125381557e-06 9.999999999999999547e-07 1.000000000000000021e-08 -4.530697596135779825e-02 -3.164690643101852885e-01 -3.617760402715430867e-01 6.000000000000000000e+00
6.944627707920383667e-06 9.999999999999999547e-07 1.000000000000000021e-08 -4.614406487599042456e-02 -2.720008459395604206e-01 -3.181449108155508521e-01 6.000000000000000000e+00
7.055552144075771214e-06 9.999999999999999547e-07 1.000000000000000021e-08 -4.601164394197745228e-02 -3.044378366865352348e-02 -7.645542761063098269e-02 6.000000000000000000e+00
7.201396422226443388e-06 9.999999999999999547e-07 1.000000000000000021e-08 -4.680419577999325731e-02 -9.551748163172391060e-04 -4.775937059631049642e-02 6.000000000000000000e+00
7.336545387456934017e-06 9.999999999999999547e-07 1.000000000000000021e-08 -4.761994388956428820e-02 9.124196263183037559e-02 4.362201874226608739e-02 6.000000000000000000e+00
7.434840625343123557e-06 9.999999999999999547e-07 1.000000000000000021e-08 -4.960234338758021805e-02 2.651639928124058798e-01 2.155616494248256687e-01 6.000000000000000000e+00
7.456520580804665419e-06 9.999999999999999547e-07 1.000000000000000021e-08 -4.994755388986638067e-02 4.147289165234191444e-01 3.647813626335527637e-01 6.000000000000000000e+00
7.408111326268629789e-06 9.999999999999999547e-07 1.000000000000000021e-08 -4.999066073352520512e-02 3.066629170337975552e-01 2.566722563002723501e-01 6.000000000000000000e+00
7.281411570015221720e-06 9.999999999999999547e-07 1.000000000000000021e-08 -4.921412970702467027e-02 5.816173009365375179e-01 5.324031712295128616e-01 6.000000000000000000e+00
7.093787029410166405e-06 9.999999999999999547e-07 1.000000000000000021e-08 -4.837259096893374577e-02 4.967393504250825487e-01 4.483667594561487890e-01 6.000000000000000000e+00
6.870891493984415862e-06 9.999999999999999547e-07 1.000000000000000021e-08 -4.690508556624151115e-02 -7.751225945681916585e-02 -1.244173450230606770e-01 6.000000000000000000e+00
6.644680721384649455e-06 9.999999999999999547e-07 1.000000000000000021e-08 -4.574863143384261255e-02 -2.078528722503847348e-01 -2.536015036842273473e-01 6.000000000000000000e+00
6.442256412431776731e-06 9.999999999999999547e-07 1.000000000000000021e-08 -4.448968022646772325e-02 -4.152009419758844189e-01 -4.596906222023521282e-01 6.000000000000000000e+00
6.302687413272940907e-06 9.999999999999999547e-07 1.000000000000000021e-08 -4.063554196567174120e-02 -6.312568738676098690e-01 -6.718924158332816310e-01 6.000000000000000000e+00
6.235956649888814399e-06 9.999999999999999547e-07 1.000000000000000021e-08 -4.003815427072208999e-02 -5.832251786817561623e-01 -6.232633329524782662e-01 6.000000000000000000e+00
6.232837845735275232e-06 9.999999999999999547e-07 1.000000000000000021e-08 -3.931250844571811121e-02 -1.576994070459978303e-01 -1.970119154917159277e-01 6.000000000000000000e+00
6.282855056980490650e-06 9.999999999999999547e-07 1.000000000000000021e-08 -3.970811294199549923e-02 -1.020075100303685645e-02 -4.990886394503235568e-02 6.000000000000000000e+00
6.371076603401266417e-06 9.999999999999999547e-07 1.000000000000000021e-08 -4.002902430003933698e-02 1.303892764964551532e-01 9.036025219641581618e-02 6.000000000000000000e+00
6.472162850746682594e-06 9.999999999999999547e-07 1.000000000000000021e-08 -4.050774453217794585e-02 3.060916223344634091e-02 -9.898582298731604945e-03 6.000000000000000000e+00
6.557058298860594368e-06 9.999999999999999547e-07 1.000000000000000021e-08 -4.112787111324050365e-02 3.939633985156980600e-01 3.528355274024575494e-01 6.000000000000000000e+00
6.622208384855974881e-06 9.999999999999999547e-07 1.000000000000000021e-08 -4.162335193567864855e-02 2.513058715207083793e-01 2.096825195850297308e-01 6.000000000000000000e+00
6.661429250491149818e-06 9.999999999999999547e-07 1.000000000000000021e-08 -4.195342623676392296e-02 1.106150087494928158e-01 6.866158251272888591e-02 6.000000000000000000e+00
6.676440154022882499e-06 9.999999999999999547e-07 1.000000000000000021e-08 -4.212812228987927732e-02 -1.395120837595289487e-01 -1.816402060494082260e-01 6.000000000000000000e+00
6.687477098039417168e-06 9.999999999999999547e-07 1.000000000000000021e-08 -4.168402014736659333e-02 -2.274280094981353528e-01 -2.691120296455019600e-01 6.000000000000000000e+00
6.705129904775614971e-06 9.999999999999999547e-07 1.000000000000000021e-08 -4.221495042502756978e-02 9.331276944894995040e-02 5.109781902392238062e-02 6.000000000000000000e+00
6.747433961590362302e-06 9.999999999999999547e-07 1.000000000000000021e-08 -4.265192271378210470e-02 -2.128528717699467165e-01 -2.555047944837288143e-01 6.000000000000000000e+00
6.815042033119769063e-06 9.999999999999999547e-07 1.000000000000000021e-08 -4.273723190702777980e-02 -1.224373419535549345e-01 -1.651745738605827074e-01 6.000000000000000000e+00
6.917400486716909528e-06 9.999999999999999547e-07 1.000000000000000021e-08 -4.286211764402503982e-02 -1.030375548754722814e-01 -1.458996725194973143e-01 6.000000000000000000e+00
7.049945466293048424e-06 9.999999999999999547e-07 1.000000000000000021e-08 -4.325086533963933694e-02 -1.299242844243160278e-01 -1.731751497639553716e-01 6.000000000000000000e+00
7.206996698318060317e-06 9.999999999999999547e-07 1.000000000000000021e-08 -4.405761915809192075e-02 -1.064654707137933087e-01 -1.505230898718852295e-01 6.000000000000000000e+00
7.366543285441948656e-06 9.999999999999999547e-07 1.000000000000000021e-08 -4.440669322519014833e-02 -1.138961514913230388e-01 -1.583028447165131802e-01 6.000000000000000000e+00
7.511606545430627872e-06 9.999999999999999547e-07 1.000000000000000021e-08 -4.483803645812294014e-02 8.243896987055876480e-02 3.760093341243582465e-02 6.000000000000000000e+00
7.620409899418161889e-06 9.999999999999999547e-07 1.000000000000000021e-08 -4.454129014233183109e-02 3.300031762968202997e-01 2.854618861544884756e-01 6.000000000000000000e+00
7.666912800437829717e-06 9.999999999999999547e-07 1.000000000000000021e-08 -4.444029722739529370e-02 3.466506436025067472e-01 3.022103463751114605e-01 6.000000000000000000e+00
7.637957189823694646e-06 9.999999999999999547e-07 1.000000000000000021e-08 -4.446082708005805878e-02 3.779074071147601188e-01 3.334465800347020670e-01 6.000000000000000000e+00
7.533249561514307219e-06 9.999999999999999547e-07 1.000000000000000021e-08 -4.393548469090386571e-02 4.500417239577654271e-01 4.061062392668615684e-01 6.000000000000000000e+00
7.365208651660912231e-06 9.999999999999999547e-07 1.000000000000000021e-08 -4.340043216351913147e-02 2.881776824753554678e-01 2.447772503118363363e-01 6.000000000000000000e+00
7.151049249089496703e-06 9.999999999999999547e-07 1.000000000000000021e-08 -4.247967231572719743e-02 3.925996841030254814e-01 3.501200117872982909e-01 6.000000000000000000e+00
6.917003553914115081e-06 9.999999999999999547e-07 1.000000000000000021e-08 -4.096483854150239495e-02 -1.687173366805438945e-01 -2.096821752220462964e-01 6.000000000000000000e+00
6.695076397032645815e-06 9.999999999999999547e-07 1.000000000000000021e-08 -3.910796251249112898e-02 -4.095665911542667459e-01 -4.486745536667579026e-01 6.000000000000000000e+00
6.523266373505358244e-06 9.999999999999999547e-07 1.000000000000000021e-08 -3.791421395576462239e-02 -5.867166565181154425e-01 -6.246308704738801065e-01 6.000000000000000000e+00
6.407586541786357917e-06 9.999999999999999547e-07 1.000000000000000021e-08 -3.650071703363660242e-02 -5.041530693234772542e-01 -5.406537863571138081e-01 6.000000000000000000e+00
6.365607947759624031e-06 9.999999999999999547e-07 1.000000000000000021e-08 -3.577762001718220314e-02 -1.891851947848177673e-01 -2.249628148019999774e-01 6.000000000000000000e+00
6.374094179741105384e-06 9.999999999999999547e-07 1.000000000000000021e-08 -3.591341549352462803e-02 -1.000526501324454642e-01 -1.359660656259700784e-01 6.000000000000000000e+00
6.407959637344022757e-06 9.999999999999999547e-07 1.000000000000000021e-08 -3.594642784859456569e-02 1.954506804968936251e-02 -1.640135979890520318e-02 6.000000000000000000e+00
6.452301967438077051e-06 9.999999999999999547e-07 1.000000000000000021e-08 -3.627705743516260184e-02 1.016732345666770954e-01 6.539617713151449352e-02 6.000000000000000000e+00
6.483955947892926524e-06 9.999999999999999547e-07 1.000000000000000021e-08 -3.669993763699266887e-02 3.650714010911926266e-01 3.283714634541999855e-01 6.000000000000000000e+00
6.475936275012239301e-06 9.999999999999999547e-07 1.000000000000000021e-08 -3.747447616855777847e-02 1.475573067043463027e-01 1.100828305357885173e-01 6.000000000000000000e+00
6.421136906638453695e-06 9.999999999999999547e-07 1.000000000000000021e-08 -3.812662818356091915e-02 5.778840598180021715e-01 5.397574316344412315e-01 6.000000000000000000e+00
6.319458415482263970e-06 9.999999999999999547e-07 1.000000000000000021e-08 -3.782943648064280434e-02 1.331668248196447024e-01 9.533738833900190501e-02 6.000000000000000000e+00
6.185523806508482843e-06 9.999999999999999547e-07 1.000000000000000021e-08 -3.692535136874911667e-02 -1.013767091694344202e-01 -1.383020605381835300e-01 6.000000000000000000e+00
6.040056886860447066e-06 9.999999999999999547e-07 1.000000000000000021e-08 -3.580852728234226734e-02 -2.794916895697614478e-01 -3.153002168521037429e-01 6.000000000000000000e+00
5.898789844985435767e-06 9.999999999999999547e-07 1.000000000000000021e-08 -3.472335567129614803e-02 1.307846696205494652e-02 -2.164488870924120151e-02 6.000000000000000000e+00
5.779837095442681133e-06 9.999999999999999547e-07 1.000000000000000021e-08 -3.422294809838938301e-02 -1.573816730058634761e-01 -1.916046211042528591e-01 6.000000000000000000e+00
5.707313656863388265e-06 9.999999999999999547e-07 1.000000000000000021e-08 -3.312830590210278509e-02 -1.254932093481340161e-01 -1.586215152502367942e-01 6.000000000000000000e+00
5.683387369710868911e-06 9.999999999999999547e-07 1.000000000000000021e-08 -3.262094288284296539e-02 -1.800603337339303778e-01 -2.126812766167733293e-01 6.000000000000000000e+00
5.721463666532792511e-06 9.999999999999999547e-07 1.000000000000000021e-08 -3.283846130866843044e-02 -3.499846684988465739e-01 -3.828231298075149835e-01 6.000000000000000000e+00
5.818337588141409006e-06 9.999999999999999547e-07 1.000000000000000021e-08 -3.355364220439240042e-02 -2.596346264935629478e-01 -2.931882686979553343e-01 6.000000000000000000e+00
5.954660095062943560e-06 9.999999999999999547e-07 1.000000000000000021e-08 -3.443225906951383197e-02 -2.912437068563615838e-01 -3.256759659258754436e-01 6.000000000000000000e+00
6.118706544956530152e-06 9.999999999999999547e-07 1.000000000000000021e-08 -3.555125219439686513e-02 -1.012402055736565387e-01 -1.367914577680534038e-01 6.000000000000000000e+00
6.298204289292619281e-06 9.999999999999999547e-07 1.000000000000000021e-08 -3.693768420129968366e-02 8.637247496409550251e-02 4.943479076279581885e-02 6.000000000000000000e+00
6.460933581940812199e-06 9.999999999999999547e-07 1.000000000000000021e-08 -3.873365073270956110e-02 3.976915088194843406e-01 3.589578580867747726e-01 6.000000000000000000e+00
6.604953398952535148e-06 9.999999999999999547e-07 1.000000000000000021e-08 -4.078975709326531501e-02 2.112503142335846462e-01 1.704605571403193243e-01 6.000000000000000000e+00
6.723464743752093882e-06 9.999999999999999547e-07 1.000000000000000021e-08 -4.239132815425583622e-02 2.955041537783547057e-01 2.531128256240988694e-01 6.000000000000000000e+00
6.815279650553455854e-06 9.999999999999999547e-07 1.000000000000000021e-08 -4.324329389478426960e-02 -4.862914876307122825e-02 -9.187244265785549091e-02 6.000000000000000000e+00
6.895586265017925902e-06 9.999999999999999547e-07 1.000000000000000021e-08 -4.342267570972147689e-02 1.015617604730909562e-01 5.813908476336947934e-02 6.000000000000000000e+00
6.971187103828424238e-06 9.999999999999999547e-07 1.000000000000000021e-08 -4.364561105406571107e-02 -3.542206602901565304e-02 -7.906767708308136411e-02 6.000000000000000000e+00
7.063342501533683806e-06 9.999999999999999547e-07 1.000000000000000021e-08 -4.378275742172243329e-02 -4.457232826419410543e-01 -4.895060400636634945e-01 6.000000000000000000e+00
7.176293612480289201e-06 9.999999999999999547e-07 1.000000000000000021e-08 -4.441050292472557143e-02 -2.417362720726874414e-01 -2.861467749974130337e-01 6.000000000000000000e+00
7.312179473105478077e-06 9.999999999999999547e-07 1.000000000000000021e-08 -4.491096470777934668e-02 -1.421485505385948755e-01 -1.870595152463742084e-01 6.000000000000000000e+00
7.453501998070456757e-06 9.999999999999999547e-07 1.000000000000000021e-08 -4.562195211416556623e-02 1.615633117086368031e-02 -2.946562094330188591e-02 6.000000000000000000e+00
7.591105006364138399e-06 9.999999999999999547e-07 1.000000000000000021e-08 -4.668870899415054204e-02 1.905472371412226806e-01 1.438585281470721455e-01 6.000000000000000000e+00
7.684863682970078958e-06 9.999999999999999547e-07 1.000000000000000021e-08 -4.785920111493483647e-02 1.872348171655815463e-01 1.393756160506467168e-01 6.000000000000000000e+00
7.728714118374463077e-06 9.999999999999999547e-07 1.000000000000000021e-08 -4.863012671443864982e-02 4.490265453309127963e-01 4.003964186164741257e-01 6.000000000000000000e+00
7.724490944220590761e-06 9.999999999999999547e-07 1.000000000000000021e-08 -4.937819274707656858e-02 4.814169889646500167e-01 4.320387962175734620e-01 6.000000000000000000e+00
7.660529173161915024e-06 9.999999999999999547e-07 1.000000000000000021e-08 -4.935377438318675619e-02 2.447775320065410654e-01 1.954237576233543161e-01 6.000000000000000000e+00
7.551656431689379869e-06 9.999999999999999547e-07 1.000000000000000021e-08 -4.892005327326795494e-02 9.624758909908592841e-02 4.732753582581797347e-02 6.000000000000000000e+00
7.424166368142924925e-06 9.999999999999999547e-07 1.000000000000000021e-08 -4.807951090438432329e-02 1.474909986934136441e-02 -3.333041103504295888e-02 6.000000000000000000e+00
7.302115823490450126e-06 9.999999999999999547e-07 1.000000000000000021e-08 -4.680559684499852047e-02 -3.980485711307188978e-01 -4.448541679757174183e-01 6.000000000000000000e+00
7.212554111447668207e-06 9.999999999999999547e-07 1.000000000000000021e-08 -4.594961514257523555e-02 -4.619410974125379710e-01 -5.078907125551131996e-01 6.000000000000000000e+00
7.159417732319876024e-06 9.999999999999999547e-07 1.000000000000000021e-08 -4.496708055705147394e-02 -1.891420040892786147e-01 -2.341090846463300956e-01 6.000000000000000000e+00
7.151503565364381890e-06 9.999999999999999547e-07 1.000000000000000021e-08 -4.473476971749053982e-02 -8.776632374230786127e-02 -1.325010934597984080e-01 6.000000000000000000e+00
7.185377294904754710e-06 9.999999999999999547e-07 1.000000000000000021e-08 -4.440575661405902347e-02 -1.610530161879726307e-01 -2.054587728020316473e-01 6.000000000000000000e+00
7.246967798450249364e-06 1.000107100061457417e-06 1.000000000000000021e-08 -4.405711598684281666e-02 -6.830509927576500218e-03 -5.088762591441931687e-02 6.000000000000000000e+00
7.305556336437632266e-06 9.999999999999999547e-07 1.000000000000000021e-08 -4.386507634446470960e-02 8.118219118762581843e-02 3.731711484316110883e-02 6.000000000000000000e+00
7.364391009141300399e-06 9.999999999999999547e-07 1.000000000000000021e-08 -4.450843223281251981e-02 2.318355543332852875e-01 1.873271221004727538e-01 6.000000000000000000e+00
7.392439286016277582e-06 9.999999999999999547e-07 1.000000000000000021e-08 -4.458907638481030694e-02 1.752698775349976756e-01 1.306808011501873756e-01 6.000000000000000000e+00
7.376456147054963833e-06 9.999999999999999547e-07 1.000000000000000021e-08 -4.505090824222306861e-02 1.771283223848456601e-01 1.320774141426225845e-01 6.000000000000000000e+00
7.329017039981856158e-06 9.999999999999999547e-07 1.000000000000000021e-08 -4.502451340513294320e-02 1.553004080729891712e-01 1.102758946678562280e-01 6.000000000000000000e+00
7.256531470998265513e-06 9.999999999999999547e-07 1.000000000000000021e-08 -4.474376262631268170e-02 1.636472496759857620e-01 1.189034870496730734e-01 6.000000000000000000e+00
7.168610048868307333e-06 9.999999999999999547e-07 1.000000000000000021e-08 -4.427084503040129571e-02 -7.754699052749991495e-02 -1.218178355579012107e-01 6.000000000000000000e+00
7.088062927896975532e-06 9.999999999999999547e-07 1.000000000000000021e-08 -4.331122927646310905e-02 5.435246669181559298e-02 1.104123741535248393e-02 6.000000000000000000e+00
7.031692980775918072e-06 9.999999999999999547e-07 1.000000000000000021e-08 -4.232707649887752083e-02 -2.042100665348414168e-01 -2.465371430337189307e-01 6.000000000000000000e+00
7.026492110910260515e-06 9.999999999999999547e-07 1.000000000000000021e-08 -4.167168790897599062e-02 -4.410171031884235759e-01 -4.826887910973995943e-01 6.000000000000000000e+00
7.080064200599785651e-06 9.999999999999999547e-07 1.000000000000000021e-08 -4.154258650086534166e-02 -3.032010103193361061e-01 -3.447435968202014478e-01 6.000000000000000000e+00
7.198874458693506643e-06 9.999999999999999547e-07 1.000000000000000021e-08 -4.206989464428124992e-02 -3.379240112643753235e-01 -3.799939059086565596e-01 6.000000000000000000e+00
7.370864573549142623e-06 9.999999999999999547e-07 1.000000000000000021e-08 -4.263028032286916846e-02 -2.713729605667207778e-01 -3.140032408895899740e-01 6.000000000000000000e+00
7.582159712476216728e-06 9.999999999999999547e-07 1.000000000000000021e-08 -4.380113462961220117e-02 -8.226511472643771583e-02 -1.260662493560499309e-01 6.000000000000000000e+00
7.794067261475086573e-06 9.999999999999999547e-07 1.000000000000000021e-08 -4.476829207766766516e-02 1.757113942066368395e-02 -2.719715265700398121e-02 6.000000000000000000e+00
7.987342273772048601e-06 9.999999999999999547e-07 1.000000000000000021e-08 -4.601679267573517695e-02 3.155650832964447261e-01 2.695482906207095630e-01 6.000000000000000000e+00
8.131340476828446766e-06 9.999999999999999547e-07 1.000000000000000021e-08 -4.697005753441230863e-02 4.072017133353913465e-01 3.602316558009790448e-01 6.000000000000000000e+00
8.202735920885481579e-06 1.000002730958665654e-06 1.000000000000000021e-08 -4.780440881311998069e-02 5.580892927630873857e-01 5.102848839499674050e-01 6.000000000000000000e+00
8.204372843690386507e-06 9.999999999999999547e-07 1.000000000000000021e-08 -4.823013768753074693e-02 4.377326821767475451e-01 3.895025444892167843e-01 6.000000000000000000e+00
8.142847252074002812e-06 9.999999999999999547e-07 1.000000000000000021e-08 -4.826879071821992689e-02 2.909876836299911673e-01 2.427188929117712335e-01 6.000000000000000000e+00
8.038982686972620517e-06 9.999999999999999547e-07 1.000000000000000021e-08 -4.774243996000178403e-02 -4.681847699032459786e-02 -9.456091695032638189e-02 6.000000000000000000e+00
7.924221523718863859e-06 9.999999999999999547e-07 1.000000000000000021e-08 -4.714700784639960091e-02 -2.088329181932770950e-01 -2.559799260396766751e-01 6.000000000000000000e+00
7.824534312272296698e-06 9.999999999999999547e-07 1.000000000000000021e-08 -4.594794052744319290e-02 -3.678758130160186823e-01 -4.138237535434619030e-01 6.000000000000000000e+00
7.765598067302475151e-06 9.999999999999999547e-07 1.000000000000000021e-08 -4.510643998844425517e-02 -3.825808082258657095e-01 -4.276872482143099785e-01 6.000000000000000000e+00
7.760934797134131489e-06 9.999999999999999547e-07 1.000000000000000021e-08 -4.498014710323451626e-02 -2.558378987662948134e-01 -3.008180458695293158e-01 6.000000000000000000e+00
7.813626698969436938e-06 9.999999999999999547e-07 1.000000000000000021e-08 -4.510489431037732061e-02 -2.011240094515542864e-01 -2.462289037619316001e-01 6.000000000000000000e+00
7.910051542705894874e-06 9.999999999999999547e-07 1.000000000000000021e-08 -4.557959952113209423e-02 -1.064705085920945038e-01 -1.520501081132266119e-01 6.000000000000000000e+00
8.038914275050409075e-06 9.999999999999999547e-07 1.000000000000000021e-08 -4.625306776541634329e-02 -6.763662041489482135e-03 -5.301672980690582543e-02 6.000000000000000000e+00
8.173178346155331400e-06 9.999999999999999547e-07 1.000000000000000021e-08 -4.715592402468928718e-02 1.107033615158439233e-01 6.354743749115462914e-02 6.000000000000000000e+00
8.285241304528566988e-06 9.999999999999999547e-07 1.000000000000000021e-08 -4.846333954730301652e-02 1.500221162054415913e-01 1.015587766581385748e-01 6.000000000000000000e+00
8.356899598662248480e-06 9.999999999999999547e-07 1.000000000000000021e-08 -4.985054733804632210e-02 2.977096957694698176e-01 2.478591484314234816e-01 6.000000000000000000e+00
8.353172816756130627e-06 9.999999999999999547e-07 1.000000000000000021e-08 -5.046276328757978713e-02 3.206897264129349168e-01 2.702269631253551019e-01 6.000000000000000000e+00
8.271265916432356464e-06 9.999999999999999547e-07 1.000000000000000021e-08 -5.068503707595466146e-02 2.562027480521820166e-01 2.055177109762273413e-01 6.000000000000000000e+00
8.101053295521415607e-06 9.999999999999999547e-07 1.000000000000000021e-08 -5.012157055965952429e-02 3.924573536241684479e-01 3.423357830645089028e-01 6.000000000000000000e+00
7.849301072493771120e-06 9.999999999999999547e-07 1.000000000000000021e-08 -4.950311993081862871e-02 4.442546081496132615e-01 3.947514882187946328e-01 6.000000000000000000e+00
7.538068233144129588e-06 9.999999999999999547e-07 1.000000000000000021e-08 -4.719037665134383219e-02 2.601686572006514098e-01 2.129782805493075637e-01 6.000000000000000000e+00
7.199467536153853617e-06 1.000014212979874023e-06 1.000000000000000021e-08 -4.527979185834657416e-02 3.038401561202093148e-01 2.585603642618627407e-01 6.000000000000000000e+00
6.873501181970481510e-06 9.999999999999999547e-07 1.000000000000000021e-08 -4.256276019828041796e-02 -3.256181271636346963e-01 -3.681808873619151212e-01 6.000000000000000000e+00
6.605224753533270124e-06 9.999999999999999547e-07 1.000000000000000021e-08 -4.110649252679294402e-02 -4.589689887944636837e-01 -5.000754813212566763e-01 6.000000000000000000e+00
6.415592585504067326e-06 9.999999999999999547e-07 1.000000000000000021e-08 -3.956815246659761004e-02 -7.236304285465102737e-01 -7.631985810131078907e-01 6.000000000000000000e+00
6.318049007397618345e-06 9.999999999999999547e-07 1.000000000000000021e-08 -3.887313577732548486e-02 -7.796922930926726281e-01 -8.185654288699981684e-01 6.000000000000000000e+00
6.307481450184535878e-06 9.999999999999999547e-07 1.000000000000000021e-08 -3.864686029545585239e-02 -5.311378252734577643e-01 -5.697846855689135959e-01 6.000000000000000000e+00
6.369437707788320903e-06 9.999999999999999547e-07 1.000000000000000021e-08 -3.806671072231999908e-02 -2.212844556052608880e-01 -2.593511663275808732e-01 6.000000000000000000e+00
6.461629875617907307e-06 9.999999999999999547e-07 1.000000000000000021e-08 -3.830322619919807048e-02 2.831283228089365167e-01 2.448250966097384462e-01 6.000000000000000000e+00
6.568524103637707983e-06 9.999999999999999547e-07 1.000000000000000021e-08 -3.944510797258106438e-02 6.856947594661519929e-01 6.462496514935709424e-01 6.000000000000000000e+00
6.645712616534218369e-06 9.999999999999999547e-07 1.000000000000000021e-08 -4.041851706969355751e-02 4.543133618511028260e-01 4.138948447814092546e-01 6.000000000000000000e+00
6.664740728831153034e-06 9.999999999999999547e-07 1.000000000000000021e-08 -4.137462310726399556e-02 3.099396239651781571e-01 2.685650008579141823e-01 6.000000000000000000e+00
6.624538545242401575e-06 9.999999999999999547e-07 1.000000000000000021e-08 -4.162258982178442673e-02 1.742288056663632290e-02 -2.419970925514810384e-02 6.000000000000000000e+00
6.540834087383272034e-06 9.999999999999999547e-07 1.000000000000000021e-08 -4.141598256168159409e-02 -3.292037305958928073e-02 -7.433635562127087482e-02 6.000000000000000000e+00
6.430860103932690350e-06 9.999999999999999547e-07 1.000000000000000021e-08 -4.046625001747202605e-02 -1.669819448679614737e-01 -2.074481948854335067e-01 6.000000000000000000e+00
6.315576040068988768e-06 9.999999999999999547e-07 1.000000000000000021e-08 -3.980501361307933056e-02 1.223095362290695931e-01 8.250452261599025561e-02 6.000000000000000000e+00
6.226114716210325909e-06 9.999999999999999547e-07 1.000000000000000021e-08 -3.891993506982618228e-02 1.527454839863811031e-01 1.138255489165549139e-01 6.000000000000000000e+00
