S T U Misfit
2.825860925962269857e-05 1.596060646161005618e-03 4.804940308028057348e-09 3.897964435073783667e-15
2.589618649314672511e-05 1.536591770471627382e-03 -3.777205104606000200e-07 8.312535351451485316e-14
2.192718363643563268e-05 1.380804101671951256e-03 -5.876544853165413358e-08 4.392321415918477151e-14
1.013704113850477450e-05 7.635578328620384447e-04 2.113614046782359756e-07 1.372027018655166991e-11
8.138122731584336304e-06 7.197925884182165184e-04 4.321371142066454039e-07 2.818137887238042278e-13
3.748078483721737013e-06 5.330128941170146108e-04 6.039110076115975581e-07 7.420014979909759379e-16
9.117942074610344339e-06 2.907656710280287276e-04 7.263592924204336706e-07 2.493735239574669691e-08
6.238395052310283529e-07 -8.392144688096573463e-04 8.001515197260154238e-07 5.384877309103793644e-14
1.393699293307449339e-05 5.716916840757279607e-04 8.242455388358461825e-07 1.979338617797499755e-01
1.942890322632414858e-05 1.139617730418930521e-03 7.994979528805290915e-07 2.381767750071095751e-14
2.321922213488416560e-05 1.570228241683471965e-03 7.257242470554133884e-07 4.226989570629768723e-15
2.565130722795500636e-05 1.863544657451014167e-03 6.029994337448428105e-07 1.182741104099842961e-04
2.647428659808985223e-05 2.019620253616188129e-03 1.135414628209139112e-07 3.960209256304902821e-12
2.569689552141003058e-05 2.038262832393883308e-03 1.576017675250263173e-07 6.970475705047194315e-14
2.334365547161996432e-05 1.919607632024791051e-03 1.119453479618877452e-07 1.817815007233279598e-08
1.942656943103889853e-05 1.663653498194595784e-03 -2.343508424704059159e-08 1.291407881025899724e-12
1.386899115639663187e-05 1.270261258242734665e-03 5.019251863460102087e-07 1.628102183925066428e-14
6.753598721414852105e-06 7.396272074816136752e-04 6.040055670071243212e-07 3.157385677488325755e-12
1.023306584137289988e-05 7.881801204569693561e-04 6.650289409672879481e-07 1.613113392828756895e-13
5.958922614110706681e-07 3.692830545823367326e-04 6.856686309136356556e-07 2.022942787270685661e-01
1.187943533574239567e-06 -1.186686704971922962e-04 6.652521916097860182e-07 4.492923268421860418e-14
4.721160714533540131e-07 -6.985854603266350394e-04 6.041881556048993578e-07 2.964408339749242306e-14
4.175316844628081047e-06 -6.918190244538572177e-04 5.022265914961287303e-07 9.271191140917599846e-14
1.153253518335092951e-05 -9.839475533423188141e-05 3.593324233409807134e-07 2.197190084282379197e-12
1.797964060977931268e-05 4.031600198953987600e-04 -2.449241179645587729e-07 1.224675820087105012e-15
2.301956950840367699e-05 8.126200741624661078e-04 -1.183785864178874875e-07 5.208515498267763392e-14
2.632785716076407325e-05 1.130103815282002423e-03 -8.649278622839643578e-08 5.076288410609362654e-12
2.800263082085631281e-05 1.355482982507926664e-03 4.740001902674692187e-07 6.960064520986473591e-14
2.808847573086565701e-05 1.488951656393060641e-03 6.628658153833001088e-07 1.202063088456104814e-13
2.655477829775740903e-05 1.530438312983397513e-03 7.978244136860601064e-07 4.086291793155262238e-15
2.340153852153157562e-05 1.479942629112684189e-03 8.788720787539418046e-07 7.145925021405364451e-13
1.866925757845278589e-05 1.337464759157305392e-03 9.060118220705886450e-07 2.133257077099982302e-01
1.229943376947212381e-05 1.103000925363150286e-03 8.792194789856035337e-07 1.480879315269103805e-14
4.312714753077446618e-06 7.765523443464520835e-04 7.985098301127480661e-07 1.023394906487799077e-14
7.036803684066091370e-07 3.738600360486692598e-04 6.636771538248394335e-07 5.544958846838085322e-13
1.400203659525173334e-06 -1.178029966855910282e-04 4.748642801581666405e-07 7.143640594968388910e-15
3.683859318260752761e-07 -7.008809154134769794e-04 2.320845694199618750e-07 2.428588640395606067e-14
9.476479643347052038e-06 9.105322435609142104e-06 -6.497542767616260375e-08 1.889985934231253029e-14
1.251621839966704443e-05 1.240814627339385452e-05 -4.156423879513833943e-07 8.982700540288154821e-14
1.440086802495362833e-05 1.464010262829750976e-05 5.091152880456342464e-09 2.928850283416608451e-15
9.535000928692018461e-06 -6.392662841672494523e-05 5.229309335025327902e-09 1.008826053822806563e-14
1.493448647666221160e-05 3.163483055484999544e-06 5.084341636163291584e-09 8.548278516193928761e-14
1.882135522374230220e-05 5.908498809595152783e-05 4.993463073457277127e-09 1.355521685814467060e-13
2.115565447128630504e-05 1.038352307077520674e-04 4.953463426832949344e-09 1.680191610968486801e-14
1.586531625961628525e-05 1.300053905490450214e-04 5.098872513501502275e-09 5.929713835323540674e-04
1.400132224260521615e-05 -5.216278367400746193e-05 5.202685917250891676e-09 1.043946690844315163e-12
1.504441786443768470e-05 1.251567450527577355e-04 5.196023445010553950e-09 1.523130594063294993e-11
2.402120711089356580e-05 2.903783109219533758e-04 4.936640606548932229e-09 3.821328983845401606e-13
2.342515239520706990e-05 4.100753444195784489e-04 4.943953881412055197e-09 2.733923618596048476e-13
4.162296335945095697e-05 5.111765444805441063e-04 -2.835747699491929349e-07 5.470528223341608189e-12
4.992548849420010810e-05 5.642655596817934159e-04 -4.366900258885921021e-08 8.884680303242396171e-13
4.818494125223813675e-05 5.457382889937757806e-04 1.595466606859921615e-07 1.655730302427545622e-14
5.369291683013360924e-05 5.432368964381547195e-04 3.256318191783497940e-07 6.471643098540311320e-14
4.847058980034846850e-05 -2.097070862875080664e-04 4.550591301821005631e-07 4.367731499886987987e-15
4.362311013656767757e-05 -6.263376632645813635e-05 5.475311679171010261e-07 5.189660567907416427e-12
5.627485331912842150e-05 7.465379503535693028e-04 6.025784091374073645e-07 1.814179597796379642e-11
5.740169741641082412e-05 1.306147761465407779e-03 6.140332835449874544e-07 2.048647748042687899e-01
5.302621227089779609e-05 1.695995259315486239e-03 6.014863739048109638e-07 5.358773298032787881e-13
3.696070035053393974e-05 1.677030315353838022e-03 5.514155674349869509e-07 6.435501234466095889e-12
3.866459096427905307e-05 1.941387370804097210e-03 4.630318994043707671e-07 2.844845673978405859e-13
3.472062236068531899e-05 1.706539558765629442e-03 3.369990646952281321e-07 9.734426346032496416e-15
4.307602636399341186e-05 2.411502861665715605e-03 1.727547861059239106e-07 5.626141988723841949e-16
4.119210284051601841e-05 2.840793085297661606e-03 -2.893391883524949792e-08 1.541620857387549215e-14
4.012888894742678376e-05 2.801272540615614391e-03 -2.684699297772059086e-07 1.896259260360580179e-01
4.019231882418804918e-05 2.894074207204127072e-03 -6.862742595804649104e-07 7.918547371343530365e-14
3.529005131883141631e-05 2.698635512795438500e-03 -9.962437109563674478e-08 1.765012349502796976e-14
3.807720953971688489e-05 2.275749731935318432e-03 3.955541656780471074e-07 3.160955937311903888e-03
3.084373426028067894e-05 1.537825837424292063e-03 1.380007118044269285e-07 6.310160837209336523e-15
2.839646043427245935e-05 1.899831902116449730e-03 1.001703602025112853e-06 1.987348615192459985e-14
3.442361234259390000e-05 2.047913066354130687e-03 1.689549649239993745e-06 5.488233115860078353e-15
3.152521115789740162e-05 1.697754031721200856e-03 2.201423281757678455e-06 4.999367036524354939e-15
2.581349545457736061e-05 1.198561216743212251e-03 2.550841393995550342e-06 2.141436373101034130e-01
1.728846523263377020e-05 5.505578220191368081e-04 2.012575544622832454e-06 8.965372388368098952e-12
1.783685010059887611e-05 2.225735399532940159e-04 2.592061448714268629e-06 1.515554446507094743e-13
1.062711179584484081e-05 -4.628183021034728661e-04 2.906161724608692572e-06 2.073453277420242991e-01
1.248676646418462346e-05 1.179282703077642902e-04 2.954005630079983941e-06 6.442639096753211876e-12
9.049494527330134984e-06 -3.479799481222138879e-05 2.736603898805435727e-06 4.805971045013286867e-14
4.097790246002771016e-06 -2.153249844197478128e-04 2.253393748492257089e-06 1.102842432925240986e-13
4.931207318512622621e-06 9.316623786792346777e-07 1.503957607042987746e-06 2.342726099384808026e-15
7.753828684457343223e-06 1.200213127136710310e-06 1.872984966510608185e-06 1.964351542343141799e-01
3.689898630672137088e-06 -3.230885537723079243e-04 1.361423770633876300e-06 2.772706614303702737e-12
9.487626363358484286e-06 -5.232729517141519856e-05 7.737922437121220188e-08 2.645390672515111964e-13
1.332888120388466925e-05 1.764645708361986325e-04 1.009976929314605532e-06 1.694817755705489555e-15
2.138519501871071334e-05 3.640479534817396274e-04 1.114326203934440120e-06 5.880583866447508093e-11
2.474213288961659595e-05 5.097659067937334405e-04 1.051496122339217134e-06 9.409752301556056869e-13
2.037699145778653587e-05 6.008311610722268667e-04 8.218498944438081570e-07 1.253098725111610745e-14
2.576853182475192903e-05 6.740544195328817363e-04 4.249738265913074355e-07 1.186806177035416618e-13
2.881607322791410915e-05 7.038051661237141243e-04 1.244953015212165731e-06 4.811985521897378051e-15
2.999723310699830810e-05 6.903196728809849825e-04 1.283046495339469665e-06 2.021020476223837625e-01
2.862211960462364782e-05 6.334848689118429983e-04 1.244591852268390857e-06 5.366555835761635875e-15
2.693258075250052523e-05 5.334198452310982570e-04 1.129918574415160293e-06 2.799416887559976510e-15
2.204210119028718115e-05 3.899665845458497124e-04 9.386131176457421745e-07 3.081756072896385436e-13
1.496945104516305529e-05 2.031826281166929831e-04 6.708212720086014899e-07 2.474469275186169248e-14
1.495088351712078658e-05 -2.594646801024079653e-05 -2.586893035861060974e-07 2.012635475949707395e-11
8.645143983948786614e-06 -2.989411207053295169e-04 -1.914070392757348972e-07 4.600880050320645689e-13
1.281118650354771449e-05 2.147977322113540997e-05 -2.759951212785019644e-07 5.938934177466036470e-06
1.004305691733234007e-05 1.552780046432648779e-05 6.586337569580090683e-07 1.030979687326367662e-13
6.484033163626852880e-06 8.071625999813271816e-06 2.159896698771907422e-07 2.288991911296556052e-04
2.029351722131416735e-06 -1.182205069836225392e-06 9.916284106936516874e-07 1.375234556037258428e-11
-3.024157432971083832e-06 -1.206850247431105424e-05 1.601827147714698837e-06 8.497354235912711369e-11
-3.017936569111952694e-06 -1.034140473555958270e-05 2.046399793446308010e-06 1.847473430537152350e-01
2.239691719698434624e-06 -1.004795004777855111e-06 2.325340799047278708e-06 1.394186529268202638e-12
6.684321434676067112e-06 6.913186581324894381e-06 2.438793905068676657e-06 5.758201687760710305e-15
1.029421488656880682e-05 1.341162730798455860e-05 2.386759236604477546e-06 1.016872553718681264e-15
1.313096219492437469e-05 1.848946857739917402e-05 2.169236457563509341e-06 1.918048779538703286e-01
9.456540251179698474e-06 2.109193915258942160e-05 1.786211716150234299e-06 1.715245449653234856e-13
1.540786980791988007e-05 2.420072837950574976e-05 1.237723229764727505e-06 4.853773327693273950e-13
1.981323649797061932e-05 2.575143405862329781e-05 5.237315555288652118e-07 2.207598342589403458e-12
2.242510381510907984e-05 2.558942471446432041e-05 7.926579902926362445e-07 1.635674189405052800e-11
2.394482519363328680e-05 2.395479467127300085e-05 3.857436620292007275e-07 3.478544648247985554e-15
2.388684825595229708e-05 2.075146049027140111e-05 -1.116142864671633944e-07 5.280342971617600058e-14
2.225117300206612086e-05 1.598390264441240026e-05 -6.994005621899245364e-07 1.165908681060726965e-10
1.903779943197475135e-05 9.573627444172085057e-06 -4.000243452885365755e-07 3.593543877319337565e-12
1.412005884527953381e-05 1.521361384279429661e-06 -6.145253992697652204e-08 2.212633099718494426e-08
1.730783971022466063e-06 -2.772056334553530587e-05 2.252908748085370154e-07 1.042737121204279825e-12
5.918545477124960937e-06 -1.659206495414093110e-06 4.594019203475730092e-07 7.104794382635895846e-13
1.288082809293776313e-05 1.268054183455035870e-05 6.416046201553910049e-07 7.583988746057340712e-14
1.736802650692307427e-05 2.421703177996929003e-05 7.717244174593374039e-07 1.949926210822928656e-12
1.332994632106592272e-05 -2.063621329801998960e-06 8.499585238581034673e-07 7.543419764051682631e-12
1.844363811414870583e-05 3.306188004507328075e-05 8.758060111762791379e-07 1.809775309545317290e-01
3.175484428831822114e-05 6.297343490982871281e-05 8.496757216870095885e-07 5.629690229762033141e-14
3.693955154944384594e-05 8.467998738642748275e-05 7.714744633433392486e-07 4.171384644238783667e-13
3.963050494557401974e-05 9.923003045748383553e-05 6.412506025171684214e-07 3.821159698611430077e-11
3.392724000436089029e-05 6.529546393498667737e-05 4.591617436834457520e-07 2.528377673321642002e-13
3.722211769966636899e-05 1.000895178020405130e-04 -4.807516283673162509e-07 5.989142410020850527e-11
3.723625687052561700e-05 1.222879347919206315e-04 -1.793851475120507049e-07 2.852589928645313391e-13
3.286569218636479643e-05 1.319788125808189728e-04 -2.066650931614041112e-08 7.315575511083627128e-13
2.723832541714320949e-05 1.291827491971798373e-04 7.926186087536905444e-07 1.071055963382787278e-12
1.883736242314008232e-05 1.140304140657161128e-04 1.109427376666799490e-06 3.197965986424721810e-12
1.902842515136323322e-05 1.249239146020434158e-04 1.335420903724895954e-06 1.033875219423977757e-03
2.214366336550436433e-05 1.086281820599175338e-04 7.658061097472231047e-07 2.268197298991619211e-14
1.760393240843840642e-05 8.122664301085691949e-05 1.399071822911809089e-06 1.831866098172796331e-01
1.019180822544172690e-05 4.398363057434249979e-05 1.851316391371072873e-06 1.157191055505985938e-14
1.560395056445716385e-05 6.577852813686916429e-05 2.122704456832164647e-06 1.946433690738842577e-12
1.373686690072218233e-05 4.725743467908554373e-05 2.213354276904039538e-06 2.061831746755323489e-15
1.063332917788500265e-05 2.342667202610451926e-05 2.123053976220327635e-06 2.777089727608024225e-15
6.344365853358783983e-06 -5.708620202576874415e-06 1.851827923625724800e-06 4.951481771264470161e-13
9.019100182751640726e-07 -4.014213152209073371e-05 1.399632972763915167e-06 1.810379721810790876e-01
6.832380438366645398e-06 1.316171519570181834e-06 2.901294890756888695e-07 1.146195714856586537e-14
-3.649237584206704312e-07 -5.918046615258173749e-05 1.256652245101277887e-06 2.362845314560925236e-12
3.849140437380286624e-06 -9.006006901272579633e-06 1.365877609779274025e-06 5.432030284017378369e-13
9.072494602221782518e-06 3.361785603262470225e-05 8.781207887850698706e-07 1.205018298372931087e-11
1.217723696614448657e-05 6.840260730545372864e-05 6.719326594845927036e-07 3.441415526405329209e-10
1.427298366650870195e-05 9.534775205754204906e-05 9.612715727931178336e-07 5.120730590948473280e-15
9.960858909053082409e-06 1.131022184990211924e-04 9.928848129800563146e-07 4.663086643511014254e-14
1.527414369537600874e-05 1.257669037962689195e-04 2.150269844225296643e-06 1.865323380385159879e-01
1.253569110767440777e-05 -4.346942196626479436e-04 2.434959411416595177e-06 5.821759807383331056e-14
2.203700115730152165e-05 3.343290656459191107e-05 2.552249978870768214e-06 1.445184474849190630e-15
2.792120284199968612e-05 4.211167427975425208e-04 2.501953362391303758e-06 1.890103970713783998e-01
3.141340525578891369e-05 7.284258142665887186e-04 2.284271333214162511e-06 1.883219966152581415e-01
2.619790268677178692e-05 2.495553184731871582e-04 1.899383510324796139e-06 9.766660727514688091e-15
3.016321500397205988e-05 9.842892013502090292e-04 1.346801775552704400e-06 6.504970017871954453e-14
3.093778563832943595e-05 1.548162860650720025e-03 6.268647086885268991e-07 1.596994830196138609e-14
2.850988418172350472e-05 1.941038432280212675e-03 6.735025328542222077e-07 2.026575904422710638e-14
2.904293664010619097e-05 1.625272492649016721e-03 1.375246909309469887e-07 1.931546526162600556e-14
3.252883276137167202e-05 2.289021899191583196e-03 -5.049402926268042429e-07 3.384025874147973487e-13
2.645373046064361760e-05 2.522339831941989869e-03 -3.790935515158774811e-07 1.126801696397166225e-13
2.883449521696356883e-05 2.843882994100393417e-03 4.861872779237859214e-09 1.046738576379327301e-14
2.719791246791813935e-05 2.894744708356442823e-03 4.812127261050487328e-09 2.034247387358975245e-12
3.318678414781345808e-05 2.677829118636662620e-03 4.777255307350708103e-09 3.704314067726397335e-14
