S T U q1 q2
9.066175664058401414e-05 3.354537859654355180e-05 4.694006840743060058e-09 6.979591647460203774e-05 7.299057512443276607e-01
9.051523388401047610e-05 3.254667870850121468e-05 4.672633080398612436e-09 3.793826003712474915e-03 3.092264107781552696e-01
9.039525740058472426e-05 3.207833944931503807e-05 4.660262473901862064e-09 -6.680277590105365704e-04 -2.996319864838792313e-01
9.031308280045055169e-05 3.206632947547142913e-05 4.638612231333535273e-09 -1.495490492718021258e-03 -1.613921552559443029e-01
9.027892558639964455e-05 3.242816394011217921e-05 4.598049726628856531e-09 2.385868264185075915e-03 -1.218917276883253464e-01
9.028549556299391397e-05 3.308192319475231102e-05 4.540478997882746965e-09 -6.018260005191677919e-04 2.318139033507051749e-01
9.031119303392105163e-05 3.394112886160884871e-05 4.472894745157137217e-09 2.660388960884496612e-05 -3.886777380893491340e-02
9.032685054096303379e-05 3.491374805305304344e-05 4.402287802698614117e-09 -3.712659500745285612e-04 -2.334158395583987300e-01
9.030021823082375152e-05 3.591283803623193942e-05 4.336165357394607241e-09 4.187976311998742318e-03 1.465538501331451471e-01
9.020896726987380379e-05 3.686744171249397195e-05 4.283355688596351029e-09 2.310831380554434489e-03 3.995147274237762502e-01
9.005688428957935282e-05 3.772151050118356929e-05 4.250833302406864912e-09 -3.896946879822005272e-03 1.150186872546754557e-01
8.987392631001505955e-05 3.842564667202614121e-05 4.239691949144418626e-09 1.333463249375554938e-05 1.149510449714732374e-01
8.969979996317756481e-05 3.893517090973663212e-05 4.245252330832542227e-09 -1.205824392086274344e-03 -5.477896319892927579e-02
8.956747959412705786e-05 3.921701727963577153e-05 4.261197365473906534e-09 -3.271987191285630203e-03 -1.334543490201198779e-01
8.949483319202552621e-05 3.925611772326200436e-05 4.283731838269831373e-09 -2.748642031325188029e-03 -6.059251299394929902e-02
8.948460873163249644e-05 3.905271960011611257e-05 4.312447766749566615e-09 -1.072435458210785342e-03 6.584736665038093406e-02
8.953136738012494535e-05 3.861198655593984006e-05 4.347949176336871325e-09 -3.679888491183724852e-04 4.447124225870879854e-02
8.962463349872084207e-05 3.793580519534474804e-05 4.389171461702544023e-09 -5.123686495330570523e-03 -1.318247146071289677e-01
8.973773299814201290e-05 3.702545321365121103e-05 4.433293871832418236e-09 1.132310753954035576e-03 -1.320685374702481596e-01
8.981467384655923084e-05 3.589362371434999397e-05 4.478193670851835385e-09 1.974083876378207592e-03 -9.658650210789332391e-02
8.978065092793790472e-05 3.457717672092002024e-05 4.524771310404938538e-09 6.232174489414044061e-03 1.418241398590947000e-01
8.957909043905612338e-05 3.314433300600966900e-05 4.576999213641959409e-09 7.655533035929806829e-03 5.335072160396947538e-02
8.920663303642472502e-05 3.169414284211781181e-05 4.639723275238691641e-09 6.525166730053655328e-04 2.408559266760654793e-01
8.871715824753113855e-05 3.034808728439701371e-05 4.715863025106256748e-09 3.021989995430907072e-04 2.455319405973455105e-01
8.819565639884707905e-05 2.923685170372424642e-05 4.805188189449740877e-09 -9.254126085140867986e-04 1.201810907036442444e-01
8.772426694722138321e-05 2.848853280282011874e-05 4.906545906075124316e-09 -2.886901289591126130e-03 9.495248994555716138e-02
8.735864334356722083e-05 2.821969426279806760e-05 5.021559389614550119e-09 -3.743829951546651102e-03 3.376565736789718386e-01
8.712295294613302504e-05 2.852274686080932795e-05 5.153087818577137930e-09 -2.850602736865326392e-03 4.347741811034673276e-01
8.702654699349954347e-05 2.944425122309539123e-05 5.295054659229256584e-09 -4.515325613556386841e-03 1.188228813510580295e+00
8.709000505437218499e-05 3.096136067140176540e-05 5.423620736557126557e-09 4.776011150751324763e-03 -1.233390849044223359e+00
8.735162105279265974e-05 3.297362488850392889e-05 5.505706634067078416e-09 1.030136132758041612e-03 -1.057546171276037228e+00
8.783630579064946554e-05 3.531855932406569032e-05 5.522552734868163958e-09 -5.793260051807802569e-03 -7.159607318875913506e-01
8.850695948918632747e-05 3.779874569292089045e-05 5.482822346832343917e-09 -4.405610015178362815e-03 6.333954285064180567e-02
8.924316783088925419e-05 4.020625717065257217e-05 5.411413444583607177e-09 3.577074716061723336e-03 -1.360028733501739140e-01
8.987595154627852809e-05 4.234984468693165781e-05 5.331379840954800063e-09 9.437625153428941260e-03 6.993730704221690075e-02
9.026386573082666675e-05 4.409285369473810119e-05 5.257846640880421182e-09 1.089774093773443475e-02 3.705795234611208855e-02
9.036123087705346204e-05 4.538482111998119072e-05 5.200830176845010406e-09 4.761699567434884983e-03 4.064256722279608880e-01
9.023247471039906814e-05 4.625988976006719088e-05 5.166131240375362534e-09 -6.982188729820482109e-04 2.803028282143689154e-01
9.000600875321921050e-05 4.680091510528688870e-05 5.153352630023765855e-09 -4.410228469200694335e-03 -4.131352560758294601e-02
8.980442698349692249e-05 4.709364679227030721e-05 5.156884626066427206e-09 -4.402045133788945463e-03 -1.974118657370027563e-01
8.969863471605122316e-05 4.719041381930084826e-05 5.170626738568927822e-09 -2.331439162744031179e-03 6.647289823490964977e-02
8.970306319946409963e-05 4.708744440316091616e-05 5.191425836566328825e-09 -2.935130804928576254e-03 4.324451892859393354e-02
8.979147860177474265e-05 4.671795039765769497e-05 5.218455065360364572e-09 -3.626493079379233819e-03 -1.300510228987068473e-01
8.990942461630913702e-05 4.596782064601406359e-05 5.251109166539636215e-09 7.743658509766770948e-04 -8.321797647560202904e-02
8.998383745988173784e-05 4.471536320378289404e-05 5.288131201214306503e-09 4.267488008534936483e-03 1.240162701175187010e-01
8.993761942729885819e-05 4.288430445688998813e-05 5.328328839621002124e-09 3.132326905859850186e-03 -2.177439698667082979e-01
8.970330790200589850e-05 4.048931642539299976e-05 5.372486673860513314e-09 4.805803972250499712e-03 -1.966807723885555248e-01
8.923277547200582555e-05 3.765073704034741468e-05 5.425035840010006188e-09 6.413341400333782971e-03 3.661088439792852256e-01
8.851061110837761081e-05 3.456757630349726354e-05 5.493031037836606802e-09 6.700076636826812759e-03 6.616142974450234249e-02
8.756618617609277986e-05 3.146287339479817330e-05 5.582518607751903093e-09 7.605171632263374448e-04 3.182434676307597243e-01
8.646838666759407458e-05 2.852979357914993806e-05 5.695166540945748044e-09 -1.018332789401554805e-03 1.580250694859444138e-01
8.530673074110387054e-05 2.589920416892203434e-05 5.827192874344191877e-09 3.577595721058202116e-03 2.369465645144650523e-01
8.417477440732741892e-05 2.363328072169391925e-05 5.970700986080248469e-09 -3.577046445618847770e-03 2.536003696343769320e-02
8.315305857041743179e-05 2.173791865652654001e-05 6.116501267653800414e-09 -3.630475688918721744e-03 -1.458491276234248346e-01
8.228264806357831525e-05 2.018238917825300664e-05 6.256376446203442784e-09 -3.216954859688314627e-03 2.365878898477902226e-02
8.154437823416962872e-05 1.891721462382724384e-05 6.382667498314137952e-09 -7.660264423936524736e-04 6.168638896392231175e-02
8.087233375469942234e-05 1.788775389324999543e-05 6.486321277979539707e-09 4.690884223777613826e-03 -1.489443067836546675e-01
8.020634297448535756e-05 1.704546851644150093e-05 6.558015092779324284e-09 1.114260716872195189e-02 -1.241036717302232972e-01
7.954582047824820682e-05 1.635756280923199128e-05 6.594043483088627373e-09 3.730493381942423525e-03 -4.006786000895097288e-01
7.895314533833620223e-05 1.581227851526138112e-05 6.601520282643004779e-09 -9.061983184552646620e-03 2.670186432220589268e-02
7.850075027473468465e-05 1.541720622956327776e-05 6.596204468940940280e-09 -3.426553162339418535e-03 1.767347934011400667e-01
7.821999427856797082e-05 1.519190199938849793e-05 6.593546653020252736e-09 -3.069621902076047348e-03 3.731538959060713978e-01
7.810314627372870564e-05 1.515948820285660151e-05 6.599798165582744908e-09 -2.128586996550607680e-03 6.382021203925329900e-01
7.813992554651490933e-05 1.534199520126499562e-05 6.609091695848616354e-09 4.914481020614092088e-03 -6.133967331714629267e-02
7.833351361018568292e-05 1.576147005276883401e-05 6.607842897698480682e-09 -1.043072209364592773e-02 -9.675227841272970863e-02
7.868360885814397498e-05 1.644493472512976328e-05 6.583467586885317196e-09 7.964719172114387291e-03 -5.928813067116500690e-02
7.917738233356503999e-05 1.742845416186947861e-05 6.531632438273849245e-09 3.466451418883353952e-03 7.455179744582451917e-02
7.980879418286079732e-05 1.875625552047182774e-05 6.457242544609306871e-09 -2.440707459712809779e-03 1.417355043664070280e-01
8.058977924928723230e-05 2.047419940078013252e-05 6.369392474469788423e-09 -5.499213172545536210e-03 2.874782596027731785e-01
8.152389776680174830e-05 2.261984029084688818e-05 6.275480000684496016e-09 -3.947775974856737591e-03 -3.181810070657498102e-01
8.257407158282335400e-05 2.521151230625184354e-05 6.179134597442144299e-09 2.398434474097266289e-03 2.613975737150049383e-01
8.367077377961766756e-05 2.823673723153237826e-05 6.081267748845078163e-09 2.706589919335922190e-03 1.417815871229528568e-01
8.475296255662276399e-05 3.164071875927338084e-05 5.981502143480477915e-09 3.744001905097826821e-03 -2.180536239069432725e-01
8.579124650420355688e-05 3.532024994974220590e-05 5.879505595722735018e-09 -2.745016878872963417e-03 -8.023964166327957059e-02
8.677061870515721375e-05 3.912981268937033288e-05 5.776394692521800874e-09 1.926159859758191928e-03 -8.766955701934620038e-02
8.766565460473769284e-05 4.290057289383242961e-05 5.675292292918545717e-09 3.758341447762880705e-03 -5.040763180972973601e-02
8.844460678239442642e-05 4.646541680447702379e-05 5.580571832274415789e-09 4.172161200356461208e-03 7.972631990750045361e-02
8.909439928037305812e-05 4.968095359694306684e-05 5.496608816479189497e-09 2.094278529700677183e-03 1.391101084057400072e-01
8.963160459926635911e-05 5.244055114249503131e-05 5.426949417677445235e-09 -1.521542748782689358e-03 -1.161140042574810849e-01
9.008833980851836871e-05 5.467759243373151941e-05 5.374049005539577855e-09 7.454587745869822868e-04 1.601324826239292065e-01
9.049414718545084363e-05 5.636055462888373631e-05 5.338693488828220011e-09 -4.175965375707857419e-04 1.707478887695934588e-01
9.086942881326301523e-05 5.748341922166967888e-05 5.319008309200255663e-09 -5.991518337240542280e-04 -4.519821872167995025e-02
9.122364623520800957e-05 5.805822903579575318e-05 5.310857548141476998e-09 -2.165231794131416976e-03 -2.775550575224983163e-02
9.155526513825954643e-05 5.811558119489538740e-05 5.310909655170130817e-09 2.040898418069758691e-03 -9.701196378390086750e-02
9.186547962362860286e-05 5.771065092266241116e-05 5.320088625833599901e-09 3.904762089440128037e-03 7.490992804786955617e-02
9.218223512992181881e-05 5.692667595748067329e-05 5.343124887789816953e-09 -5.202190327424416338e-03 2.184121905650133755e-01
9.256268125194217302e-05 5.587176651317186476e-05 5.383271754209479849e-09 -6.081060398815285595e-03 1.932232797531501234e-01
9.305197084510324435e-05 5.467246736433426652e-05 5.436972818825038994e-09 -5.083539639127332421e-03 -2.127443790462120177e-01
9.362644138725519723e-05 5.346763019005723735e-05 5.493926772494561407e-09 -4.962831136654966002e-03 -2.357823430733851922e-01
9.417864401762813143e-05 5.239848019017079084e-05 5.541625586134112700e-09 1.366553376774493067e-02 1.231351028217222421e-01
9.457152339106175947e-05 5.158999507278977500e-05 5.569065745881017301e-09 9.677015463890548119e-03 1.074068301255390878e-01
9.471725269179704688e-05 5.113042066869315087e-05 5.568914970685233903e-09 5.561512327996842586e-03 -1.801735242933748538e-01
9.461071950870504773e-05 5.106090056520461900e-05 5.541716597784590207e-09 1.346328437220623009e-02 -4.098892751112614974e-01
9.430663240621792989e-05 5.137282029938645001e-05 5.498920343244904366e-09 -7.193885136627553578e-03 2.373495622871395483e-01
9.388787448490330432e-05 5.199905652443571392e-05 5.456261224770198796e-09 8.398046201783193609e-03 9.061666670627506193e-01
9.345008911439980047e-05 5.280068241040235879e-05 5.420342731098993280e-09 -8.083189765929033044e-03 -4.129283370520084873e-01
9.307800452982267607e-05 5.357363665658457875e-05 5.383499797936770645e-09 -2.690360917302792032e-03 -4.107879854084721671e-01
9.280417168196215913e-05 5.409162843169323389e-05 5.333362335914958161e-09 -5.209839514740188804e-03 -2.893400279997617730e-01
9.259279736149796537e-05 5.416853417583980589e-05 5.266297366875029903e-09 9.503759536610756342e-03 -4.087216710194336855e-01
9.237849701859254434e-05 5.370725096112656050e-05 5.191417425874223464e-09 -3.186341911269874316e-04 3.854261763832944609e-01
9.211921634277810047e-05 5.271641121500415420e-05 5.123788514769249124e-09 -1.772595391975606560e-03 -3.904462880973191830e-02
9.180725958710223120e-05 5.129837110235766092e-05 5.075145865569555914e-09 -1.898608234524923333e-03 2.834194173132633665e-01
9.144441825040186946e-05 4.962090911470876857e-05 5.049637797435859287e-09 2.760325901767224366e-04 1.272810824146990427e-01
9.102919776587520804e-05 4.788194163084530944e-05 5.045588880360460620e-09 3.666287187746197773e-03 1.224193413853154055e-01
9.057305804543217779e-05 4.627250837234078576e-05 5.059547184849530200e-09 1.281858504960098344e-04 1.899457808116036261e-01
9.011665231675555939e-05 4.494300084920173089e-05 5.088661386794904123e-09 -2.426506382625204239e-03 2.508919024989744173e-01
8.971995036778610834e-05 4.397816981677475558e-05 5.130463150642533070e-09 -4.718243493470941630e-03 -4.080452260390288188e-02
8.943386273424553019e-05 4.338364645252391140e-05 5.181508555638724987e-09 -3.965253523869005647e-03 1.342624429712362399e-01
8.927993062026618875e-05 4.308266781369026415e-05 5.236075792719409243e-09 -2.421018103610839134e-03 2.528789369160300282e-02
8.924811687693920794e-05 4.292351820918720637e-05 5.285917767805077149e-09 -2.155942687080969478e-03 -1.501993159194920935e-01
8.930277691476313411e-05 4.270423036561874836e-05 5.323063797819103978e-09 -5.219156811686609387e-04 -5.091120504920745304e-01
8.939120905554022499e-05 4.221800256344500205e-05 5.345112565244223538e-09 3.358065386675157526e-03 -1.814173847594044986e-01
8.946058227657634828e-05 4.130805990930165920e-05 5.357341060183566884e-09 1.791768521762771016e-03 2.261487008613549676e-02
8.947568572139074109e-05 3.991195329842114377e-05 5.367581985453333687e-09 -3.714806464920616946e-04 2.155374818418298588e-01
8.941515111437259896e-05 3.808293746922637160e-05 5.379080941672152276e-09 -1.950834122659728109e-03 -4.121100091886251704e-01
8.924992730280229274e-05 3.598486372516373783e-05 5.389756928143453066e-09 5.368489662618936009e-03 -1.498402274734758066e-01
8.894350812952619967e-05 3.385833913372843760e-05 5.397866997910997103e-09 8.525436691370291697e-03 2.993933761082967493e-01
8.849117095089055918e-05 3.196504291599712092e-05 5.406337180276601769e-09 5.540265789591769519e-03 9.836436673277049181e-02
8.795659500824464308e-05 3.053316878812425891e-05 5.421016015980567291e-09 -3.178384122626276564e-03 5.910427150054982093e-01
8.745983737451468957e-05 2.972587201748797388e-05 5.445285324861803431e-09 -4.354468701659008900e-03 2.529207699503306372e-01
8.712755929362116269e-05 2.963482970039118709e-05 5.475807252571897555e-09 -5.787310586890637154e-03 2.773010808887885759e-01
8.705011173976167803e-05 3.028474761250104057e-05 5.502163363722547705e-09 -6.132123899730057559e-03 9.093632755665659317e-02
8.726604927457231133e-05 3.163419942861733997e-05 5.510881947300608671e-09 -3.394917902956651190e-03 -3.469891540651239836e-01
8.776258279209240795e-05 3.356762980184839441e-05 5.492114398938745190e-09 -3.983805424852882027e-03 -3.473218057308073980e-01
8.847811145079394917e-05 3.588376673422258252e-05 5.444915521496555999e-09 -2.950321902060126789e-03 -2.323849983381123252e-01
8.930890862020490664e-05 3.829362110444036810e-05 5.377324172487435047e-09 1.692254498652401296e-03 -1.341026026716214403e-01
9.012872202826713276e-05 4.044614276979372088e-05 5.301871006341793085e-09 3.069606532776658625e-03 -1.110023966628492786e-01
9.081931394825697103e-05 4.199375562049837779e-05 5.230445705892098639e-09 5.534563983058848891e-03 1.054743731325196165e-01
9.129482806971415433e-05 4.268644195283338369e-05 5.171401102426342512e-09 5.220280263304122315e-03 -4.815321338459632727e-02
