S T U q1 q2 q3
1.200912866612736744e-06 9.133313162826926892e-07 5.825044359886692760e-09 -1.627763504308717135e-04 7.090907513191968548e-01 7.089279749687660281e-01
1.200799361477983356e-06 9.135324816382425039e-07 5.826320902129090182e-09 -3.161837464686814009e-04 6.146355145428152866e-01 6.143193307963465966e-01
1.197377026057238308e-06 9.168194624652672907e-07 5.847282815914317393e-09 -3.494793416168925221e-04 2.454543961099826532e-01 2.451049167683657659e-01
1.193274182576741366e-06 9.208511900734017767e-07 5.872993673950440912e-09 -4.145517325098210110e-04 -1.421819693382140315e-01 -1.425965210707238473e-01
1.188318138156934940e-06 9.258594304681689840e-07 5.904931067136024242e-09 -4.037031354228951679e-04 -3.670910619327329982e-01 -3.674947650681558708e-01
1.183949561063188982e-06 9.304217767559772493e-07 5.934025159451728951e-09 -3.936869542465505634e-04 -5.191819722439525719e-01 -5.195756591981991468e-01
1.180456413241072706e-06 9.341785450992182439e-07 5.957982430153394032e-09 -3.222328145114812525e-04 -4.601819735696128788e-01 -4.605042063841243705e-01
1.177703017278792851e-06 9.372114255433944463e-07 5.977323670454327095e-09 -2.813786435392189728e-04 -6.165456106991591412e-01 -6.168269893426983064e-01
1.175870875521979982e-06 9.392678828317651907e-07 5.990438325768768973e-09 -2.983398819777077771e-04 -1.220001566418229544e-01 -1.222984965238006622e-01
1.173639878000634746e-06 9.418066907382976845e-07 6.006628921481039709e-09 -2.126106707567593929e-04 6.636206750549433764e-03 6.423596079792674371e-03
1.170647368418306108e-06 9.452712319515037794e-07 6.028722656652926666e-09 -2.766602686230818647e-04 1.833634789090314854e-01 1.830868186404084053e-01
1.166427346692558123e-06 9.502739032235462043e-07 6.060623937004341299e-09 -2.965836937302689796e-04 5.885452964724695590e-01 5.882487127787392467e-01
1.161369612953701816e-06 9.564713246707514409e-07 6.100142613760935302e-09 -3.323901664103300763e-04 8.802725677592952991e-01 8.799401775928850089e-01
1.156182414433233837e-06 9.630851415706792695e-07 6.142315848348529216e-09 -3.254685074647149789e-04 8.940907487104876594e-01 8.937652802030229271e-01
1.149884909511132493e-06 9.714688473661229003e-07 6.195772085077538340e-09 -3.477881089622332500e-04 4.728180197279474584e-01 4.724702316189852147e-01
1.142881100268467457e-06 9.813057885815298987e-07 6.258491627102684500e-09 -4.305554353509020299e-04 9.199983499150476973e-02 9.156927955615386250e-02
1.135040603712171692e-06 9.930251204157639235e-07 6.333208876166918109e-09 -3.706417379248823363e-04 -3.361819860229466883e-01 -3.365526277608715811e-01
1.127501910917785554e-06 1.005130979823124760e-06 6.410389086261223151e-09 -3.685826266645354787e-04 -4.147274420719533339e-01 -4.150960246986178936e-01
1.120883069062158273e-06 1.016553403080875755e-06 6.483212990136414772e-09 -3.103371187400949527e-04 -4.730910796502918458e-01 -4.734014167690319130e-01
1.115114736778220214e-06 1.027194384302330672e-06 6.551055970218696996e-09 -3.228264892795491836e-04 -2.700910801773268588e-01 -2.704139066666064184e-01
1.111180292778111281e-06 1.034897210983993172e-06 6.600170245054981169e-09 -3.038129891916076242e-04 -4.181819877890138315e-01 -4.184858007782054634e-01
1.108807825529187419e-06 1.039740344747767034e-06 6.631053220750912949e-09 -1.691298232036723970e-04 -7.279092599262799723e-01 -7.280783897494836898e-01
1.108251099611214955e-06 1.040905150386689285e-06 6.638481525065308063e-09 -1.115774766453567213e-06 -5.028183501867395933e-01 -5.028194659615060624e-01
1.107989789817187251e-06 1.041455191870648314e-06 6.641989369904652980e-09 -1.590359377298851407e-05 -1.360909972150210479e-01 -1.361069008087940346e-01
1.108215463133049513e-06 1.041089851635082648e-06 6.639659345382796938e-09 1.360298017084697608e-05 -6.027290468149359981e-02 -6.025930170132275110e-02
1.108223845825870919e-06 1.041013755205268580e-06 6.639358580859610638e-09 -4.279753174354049283e-05 1.300907548390579649e-01 1.300479573073144157e-01
1.112421903626022436e-06 1.037084989180568219e-06 6.614303334598216733e-09 -1.223322387333657113e-04 1.869998394720209234e-01 1.868775072332875542e-01
1.117657244215924817e-06 1.032226775311885022e-06 6.583321132213671223e-09 -1.872869010243229104e-04 3.405452941717150850e-01 3.403580072706907655e-01
1.121025850808418523e-06 1.029124884397145878e-06 6.563538897367967872e-09 -1.989025417983517757e-04 3.718165701639897236e-02 3.698275447460062232e-02
1.122970782372657420e-06 1.027342454222584106e-06 6.552171171181545789e-09 -2.263128107864633559e-04 -1.080910709514881773e-01 -1.083173837622746355e-01
1.125279909303399488e-06 1.025234248453854951e-06 6.538725845480851898e-09 -2.382563403501517657e-04 -3.129092535123021435e-01 -3.131475098526522727e-01
1.128151864234479405e-06 1.022624210410070997e-06 6.522080198738112342e-09 -3.355216884578394315e-04 3.710907460110544065e-01 3.707552243225965549e-01
1.131989042087090637e-06 1.019157601065655385e-06 6.499972118493892884e-09 -3.751384785640066860e-04 1.175452916902273159e-01 1.171701532116633110e-01
1.136383803380906316e-06 1.015215988338619856e-06 6.474834989637884071e-09 -3.714051293766656298e-04 -2.857274348373444184e-01 -2.860988399667210857e-01
1.143254411810599767e-06 1.009114355701845448e-06 6.435924189692365423e-09 -2.796573020816452843e-04 -4.682728884310929374e-01 -4.685525457331745636e-01
